"Sex","year","age","px"
"Male",1953,84,0.80693224
"Male",1953,85,0.79178645
"Male",1953,86,0.77559999
"Male",1953,87,0.76260785
"Male",1953,88,0.74945893
"Male",1953,89,0.73588777
"Male",1953,90,0.72149625
"Male",1953,91,0.70597296
"Male",1953,92,0.68919473
"Male",1953,93,0.67130065
"Male",1953,94,0.65287578
"Male",1953,95,0.63922059
"Male",1953,96,0.62345952
"Male",1953,97,0.60789254
"Male",1953,98,0.59258572
"Male",1953,99,0.57760066
"Male",1953,100,0
"Male",1954,0,0.83605955
"Male",1954,1,0.96398759
"Male",1954,2,0.96904368
"Male",1954,3,0.97348776
"Male",1954,4,0.97746572
"Male",1954,5,0.98106423
"Male",1954,6,0.98427755
"Male",1954,7,0.98707939
"Male",1954,8,0.98944343
"Male",1954,9,0.99134335
"Male",1954,10,0.99275335
"Male",1954,11,0.99371395
"Male",1954,12,0.99430302
"Male",1954,13,0.99458141
"Male",1954,14,0.9946229
"Male",1954,15,0.99448658
"Male",1954,16,0.99423851
"Male",1954,17,0.99394784
"Male",1954,18,0.9936592
"Male",1954,19,0.99340955
"Male",1954,20,0.99320348
"Male",1954,21,0.99302891
"Male",1954,22,0.99286783
"Male",1954,23,0.99269606
"Male",1954,24,0.99250103
"Male",1954,25,0.9922809
"Male",1954,26,0.99204129
"Male",1954,27,0.99179194
"Male",1954,28,0.99153887
"Male",1954,29,0.99128488
"Male",1954,30,0.99102634
"Male",1954,31,0.99075514
"Male",1954,32,0.99046111
"Male",1954,33,0.99013255
"Male",1954,34,0.98975782
"Male",1954,35,0.98932483
"Male",1954,36,0.98882686
"Male",1954,37,0.9882634
"Male",1954,38,0.98764945
"Male",1954,39,0.98701874
"Male",1954,40,0.98641684
"Male",1954,41,0.98590035
"Male",1954,42,0.98549525
"Male",1954,43,0.98518167
"Male",1954,44,0.98488996
"Male",1954,45,0.98448748
"Male",1954,46,0.98384726
"Male",1954,47,0.98285517
"Male",1954,48,0.98145403
"Male",1954,49,0.97972382
"Male",1954,50,0.97784111
"Male",1954,51,0.97614418
"Male",1954,52,0.97493892
"Male",1954,53,0.97427417
"Male",1954,54,0.97397914
"Male",1954,55,0.973517
"Male",1954,56,0.97232594
"Male",1954,57,0.96989173
"Male",1954,58,0.96570776
"Male",1954,59,0.95972852
"Male",1954,60,0.95228958
"Male",1954,61,0.9447313
"Male",1954,62,0.93908306
"Male",1954,63,0.93662923
"Male",1954,64,0.93770902
"Male",1954,65,0.9408843
"Male",1954,66,0.94441093
"Male",1954,67,0.9470162
"Male",1954,68,0.94782308
"Male",1954,69,0.9466272
"Male",1954,70,0.94331315
"Male",1954,71,0.93798372
"Male",1954,72,0.93084733
"Male",1954,73,0.92218035
"Male",1954,74,0.91243819
"Male",1954,75,0.90508005
"Male",1954,76,0.89713629
"Male",1954,77,0.88856587
"Male",1954,78,0.87932512
"Male",1954,79,0.86936918
"Male",1954,80,0.85865267
"Male",1954,81,0.84712873
"Male",1954,82,0.83474927
"Male",1954,83,0.82146349
"Male",1954,84,0.80722074
"Male",1954,85,0.79197226
"Male",1954,86,0.77566953
"Male",1954,87,0.76262312
"Male",1954,88,0.7494332
"Male",1954,89,0.735836
"Male",1954,90,0.7214332
"Male",1954,91,0.70591144
"Male",1954,92,0.68914355
"Male",1954,93,0.67126389
"Male",1954,94,0.65285188
"Male",1954,95,0.63929649
"Male",1954,96,0.62352873
"Male",1954,97,0.60795435
"Male",1954,98,0.59263848
"Male",1954,99,0.57764225
"Male",1954,100,0
"Male",1955,0,0.83788223
"Male",1955,1,0.96432113
"Male",1955,2,0.9697404
"Male",1955,3,0.9744168
"Male",1955,4,0.97850622
"Male",1955,5,0.98211033
"Male",1955,6,0.98524882
"Male",1955,7,0.9879233
"Male",1955,8,0.99013535
"Male",1955,9,0.99188656
"Male",1955,10,0.99317897
"Male",1955,11,0.99405454
"Male",1955,12,0.99458666
"Male",1955,13,0.99483208
"Male",1955,14,0.99485772
"Male",1955,15,0.99471584
"Male",1955,16,0.99446546
"Male",1955,17,0.99416914
"Male",1955,18,0.99387126
"Male",1955,19,0.99360912
"Male",1955,20,0.99338798
"Male",1955,21,0.99319784
"Male",1955,22,0.99302178
"Male",1955,23,0.9928404
"Male",1955,24,0.99264488
"Male",1955,25,0.99243202
"Male",1955,26,0.99220463
"Male",1955,27,0.99196882
"Male",1955,28,0.99172757
"Male",1955,29,0.99148158
"Male",1955,30,0.99122713
"Male",1955,31,0.99095711
"Male",1955,32,0.9906628
"Male",1955,33,0.99033392
"Male",1955,34,0.98995997
"Male",1955,35,0.98953018
