Location,Sex,year,age,px,fx
Colombia,Female,1982,17,0.99909281,0.087744
Colombia,Female,1982,18,0.99900014,0.12068899999999999
Colombia,Female,1982,19,0.9989386,0.148146
Colombia,Female,1982,20,0.99890395,0.168586
Colombia,Female,1982,21,0.99888497,0.183202
Colombia,Female,1982,22,0.99886822,0.192522
Colombia,Female,1982,23,0.99884185,0.197878
Colombia,Female,1982,24,0.99880318,0.19949899999999998
Colombia,Female,1982,25,0.99875285,0.197169
Colombia,Female,1982,26,0.99869739,0.190953
Colombia,Female,1982,27,0.99864479,0.182615
Colombia,Female,1982,28,0.99859875,0.17266700000000001
Colombia,Female,1982,29,0.99856028,0.16171000000000002
Colombia,Female,1982,30,0.99852338,0.149983
Colombia,Female,1982,31,0.99847936,0.139247
Colombia,Female,1982,32,0.99841932,0.129602
Colombia,Female,1982,33,0.99833399,0.121113
Colombia,Female,1982,34,0.99821776,0.113516
Colombia,Female,1982,35,0.998066,0.105907
Colombia,Female,1982,36,0.99787786,0.09737699999999999
Colombia,Female,1982,37,0.99765529,0.08836
Colombia,Female,1982,38,0.99740439,0.078814
Colombia,Female,1982,39,0.99713626,0.068461
Colombia,Female,1982,40,0.99686716,0.057104999999999996
Colombia,Female,1982,41,0.99661711,0.046127
Colombia,Female,1982,42,0.99639662,0.035521000000000004
Colombia,Female,1982,43,0.99620686,0.026102
Colombia,Female,1982,44,0.99602418,0.018164000000000003
Colombia,Female,1982,45,0.99580813,0.011963
Colombia,Female,1982,46,0.99551089,0.007984
Colombia,Female,1982,47,0.99507575,0.00519
Colombia,Female,1982,48,0.99447478,0.00331
Colombia,Female,1982,49,0.99370599,0.001853
Colombia,Female,1982,50,0.99283588,0
Colombia,Female,1982,51,0.99201313,0
Colombia,Female,1982,52,0.99138157,0
Colombia,Female,1982,53,0.99104787,0
Colombia,Female,1982,54,0.99096184,0
Colombia,Female,1982,55,0.99095336999999994,0
Colombia,Female,1982,56,0.99082561,0
Colombia,Female,1982,57,0.99036445,0
Colombia,Female,1982,58,0.98943995,0
Colombia,Female,1982,59,0.98797198,0
Colombia,Female,1982,60,0.98599224,0
Colombia,Female,1982,61,0.983741,0
Colombia,Female,1982,62,0.98155162,0
Colombia,Female,1982,63,0.97980515,0
Colombia,Female,1982,64,0.97866034,0
Colombia,Female,1982,65,0.97794878,0
Colombia,Female,1982,66,0.977351,0
Colombia,Female,1982,67,0.97644028,0
Colombia,Female,1982,68,0.97492136,0
Colombia,Female,1982,69,0.97264373,0
Colombia,Female,1982,70,0.96959092,0
Colombia,Female,1982,71,0.96598761,0
Colombia,Female,1982,72,0.96212634,0
Colombia,Female,1982,73,0.95833615,0
Colombia,Female,1982,74,0.95483701,0
Colombia,Female,1982,75,0.95158742,0
Colombia,Female,1982,76,0.94842051,0
Colombia,Female,1982,77,0.94502821,0
Colombia,Female,1982,78,0.94114188,0
Colombia,Female,1982,79,0.93662242,0
Colombia,Female,1982,80,0.93142012,0
Colombia,Female,1982,81,0.92565711,0
Colombia,Female,1982,82,0.91948658,0
Colombia,Female,1982,83,0.9130492,0
Colombia,Female,1982,84,0.9064424,0
Colombia,Female,1982,85,0.89963516,0
Colombia,Female,1982,86,0.89255092,0
Colombia,Female,1982,87,0.88506023,0
Colombia,Female,1982,88,0.8770395,0
Colombia,Female,1982,89,0.86842767,0
Colombia,Female,1982,90,0.85919643,0
Colombia,Female,1982,91,0.84938524,0
Colombia,Female,1982,92,0.83905405,0
Colombia,Female,1982,93,0.82826737,0
Colombia,Female,1982,94,0.81709294,0
Colombia,Female,1982,95,0.80607096,0
Colombia,Female,1982,96,0.79423743,0
Colombia,Female,1982,97,0.78201407,0
Colombia,Female,1982,98,0.76942657,0
Colombia,Female,1982,99,0.75650518,0
Colombia,Female,1982,100,0,0
Colombia,Female,1983,0,0.96532265,0
Colombia,Female,1983,1,0.99596904,0
Colombia,Female,1983,2,0.99720248,0
Colombia,Female,1983,3,0.99803727,0
Colombia,Female,1983,4,0.99859602,0
Colombia,Female,1983,5,0.99898174,0
Colombia,Female,1983,6,0.99923765,0
Colombia,Female,1983,7,0.9993924,0
Colombia,Female,1983,8,0.99947484,0
Colombia,Female,1983,9,0.99951371,0
Colombia,Female,1983,10,0.99953786,0
Colombia,Female,1983,11,0.99953683,0
Colombia,Female,1983,12,0.99951311,0
Colombia,Female,1983,13,0.99946738,0
Colombia,Female,1983,14,0.99940097,0
Colombia,Female,1983,15,0.99931633,0.029428999999999997
Colombia,Female,1983,16,0.99921977,0.054162
Colombia,Female,1983,17,0.99912138,0.084013
Colombia,Female,1983,18,0.99903134,0.116513
Colombia,Female,1983,19,0.99895923,0.143977
Colombia,Female,1983,20,0.99890718,0.164737
Colombia,Female,1983,21,0.99887322,0.179333
Colombia,Female,1983,22,0.99885166,0.188213
Colombia,Female,1983,23,0.99883581,0.192995
Colombia,Female,1983,24,0.99882072,0.194021
Colombia,Female,1983,25,0.99880219,0.191282
Colombia,Female,1983,26,0.99877771,0.184934
Colombia,Female,1983,27,0.99874518,0.17672200000000002
Colombia,Female,1983,28,0.99870284,0.167132
Colombia,Female,1983,29,0.99864892,0.156645
Colombia,Female,1983,30,0.99858189,0.145464
Colombia,Female,1983,31,0.99850012,0.135126
Colombia,Female,1983,32,0.99840212,0.125728
Colombia,Female,1983,33,0.99828641,0.117354
Colombia,Female,1983,34,0.99815192,0.10977200000000001
Colombia,Female,1983,35,0.99799801,0.102154
Colombia,Female,1983,36,0.997825,0.09368699999999999
Colombia,Female,1983,37,0.99763422,0.084788
Colombia,Female,1983,38,0.99742844,0.075426000000000007
Colombia,Female,1983,39,0.99721211,0.06535099999999999
Colombia,Female,1983,40,0.99699094,0.054387
Colombia,Female,1983,41,0.99677141,0.043822
Colombia,Female,1983,42,0.99655511,0.033658
Colombia,Female,1983,43,0.99633925,0.024663
Colombia,Female,1983,44,0.99610962,0.017112
Colombia,Female,1983,45,0.99584333,0.011222
Colombia,Female,1983,46,0.99551371,0.00746
Colombia,Female,1983,47,0.99508979,0.004829
Colombia,Female,1983,48,0.99455859,0.003072
Colombia,Female,1983,49,0.99392456,0.001718
Colombia,Female,1983,50,0.99322965,0
Colombia,Female,1983,51,0.99255596,0
Colombia,Female,1983,52,0.99197718,0
Colombia,Female,1983,53,0.99154737,0
Colombia,Female,1983,54,0.9912392,0
Colombia,Female,1983,55,0.99095682,0
Colombia,Female,1983,56,0.99057839,0
Colombia,Female,1983,57,0.98995897,0
Colombia,Female,1983,58,0.98900522,0
Colombia,Female,1983,59,0.987666,0
Colombia,Female,1983,60,0.98597389,0
Colombia,Female,1983,61,0.98409315,0
Colombia,Female,1983,62,0.98223125,0
Colombia,Female,1983,63,0.98061417,0
Colombia,Female,1983,64,0.97933954,0
Colombia,Female,1983,65,0.97831879,0
Colombia,Female,1983,66,0.97736632,0
Colombia,Female,1983,67,0.97621315,0
Colombia,Female,1983,68,0.97465566,0
Colombia,Female,1983,69,0.97257707,0
Colombia,Female,1983,70,0.96994599,0
Colombia,Female,1983,71,0.96686901,0
Colombia,Female,1983,72,0.96348505,0
Colombia,Female,1983,73,0.95995571,0
Colombia,Female,1983,74,0.95639611,0
Colombia,Female,1983,75,0.95280661,0
Colombia,Female,1983,76,0.94913132,0
Colombia,Female,1983,77,0.94523922,0
Colombia,Female,1983,78,0.94100704,0
Colombia,Female,1983,79,0.93635838,0
Colombia,Female,1983,80,0.9312498,0
Colombia,Female,1983,81,0.92570559,0
Colombia,Female,1983,82,0.91976303,0
Colombia,Female,1983,83,0.91345824,0
Colombia,Female,1983,84,0.90681559,0
Colombia,Female,1983,85,0.89982247,0
Colombia,Female,1983,86,0.89245222,0
Colombia,Female,1983,87,0.88465862,0
Colombia,Female,1983,88,0.87639271,0
Colombia,Female,1983,89,0.86761644,0
Colombia,Female,1983,90,0.85830003,0
Colombia,Female,1983,91,0.84843326,0
Colombia,Female,1983,92,0.83802021,0
Colombia,Female,1983,93,0.82709081,0
Colombia,Female,1983,94,0.81569367,0
Colombia,Female,1983,95,0.80441303,0
Colombia,Female,1983,96,0.79237643,0
Colombia,Female,1983,97,0.77994316,0
Colombia,Female,1983,98,0.76713969,0
Colombia,Female,1983,99,0.75399784,0
Colombia,Female,1983,100,0,0
Colombia,Female,1984,0,0.96712865,0
Colombia,Female,1984,1,0.9960634,0
Colombia,Female,1984,2,0.9974091,0
Colombia,Female,1984,3,0.99827287,0
Colombia,Female,1984,4,0.99881763,0
Colombia,Female,1984,5,0.99917664,0
Colombia,Female,1984,6,0.99940148,0
Colombia,Female,1984,7,0.99952396,0
Colombia,Female,1984,8,0.99957588,0
Colombia,Female,1984,9,0.99958907,0
Colombia,Female,1984,10,0.99959581,0
Colombia,Female,1984,11,0.99958213,0
Colombia,Female,1984,12,0.99955136,0
Colombia,Female,1984,13,0.99950571,0
Colombia,Female,1984,14,0.99944722,0
Colombia,Female,1984,15,0.99937889,0.028417
Colombia,Female,1984,16,0.99930467,0.052346
Colombia,Female,1984,17,0.99922995,0.08158499999999999
Colombia,Female,1984,18,0.99915993,0.113735
Colombia,Female,1984,19,0.99909962,0.140995
Colombia,Female,1984,20,0.99905139,0.161553
Colombia,Female,1984,21,0.99901584,0.175392
Colombia,Female,1984,22,0.99899086,0.18296
Colombia,Female,1984,23,0.99897284,0.18638300000000002
Colombia,Female,1984,24,0.99895672,0.18619
Colombia,Female,1984,25,0.99893704,0.182655
Colombia,Female,1984,26,0.99890864,0.17603200000000002
Colombia,Female,1984,27,0.99886671,0.167971
Colombia,Female,1984,28,0.99880948,0.158899
Colombia,Female,1984,29,0.99873656,0.149111
Colombia,Female,1984,30,0.99865168,0.138746
Colombia,Female,1984,31,0.99856064,0.12901400000000002
Colombia,Female,1984,32,0.99846852,0.11999800000000001
Colombia,Female,1984,33,0.99837964,0.111801
Colombia,Female,1984,34,0.99829162,0.104235
Colombia,Female,1984,35,0.99819833,0.096619
Colombia,Female,1984,36,0.99808961,0.08825799999999999
Colombia,Female,1984,37,0.99795315,0.079543
Colombia,Female,1984,38,0.99778198,0.07045699999999999
Colombia,Female,1984,39,0.99757233,0.060793999999999994
Colombia,Female,1984,40,0.99733065,0.050387
Colombia,Female,1984,41,0.9970712,0.040451999999999995
Colombia,Female,1984,42,0.99680729,0.030972000000000003
Colombia,Female,1984,43,0.99655065,0.022651
Colombia,Female,1984,44,0.99629447,0.015728
Colombia,Female,1984,45,0.99601762,0.010397
Colombia,Female,1984,46,0.99568815,0.00697
Colombia,Female,1984,47,0.99526467,0.004566
Colombia,Female,1984,48,0.99472528,0.00294
Colombia,Female,1984,49,0.99406581,0.001661
Colombia,Female,1984,50,0.9933261,0
Colombia,Female,1984,51,0.99259539,0
Colombia,Female,1984,52,0.9919611,0
Colombia,Female,1984,53,0.99149505,0
Colombia,Female,1984,54,0.99117993,0
Colombia,Female,1984,55,0.99092108,0
Colombia,Female,1984,56,0.99059226,0
Colombia,Female,1984,57,0.99004302,0
Colombia,Female,1984,58,0.98917764,0
Colombia,Female,1984,59,0.98794245,0
Colombia,Female,1984,60,0.98636179,0
Colombia,Female,1984,61,0.98457967,0
Colombia,Female,1984,62,0.98277552,0
Colombia,Female,1984,63,0.9811462,0
Colombia,Female,1984,64,0.97977338,0
Colombia,Female,1984,65,0.97856943,0
Colombia,Female,1984,66,0.97735839,0
Colombia,Female,1984,67,0.97588161,0
Colombia,Female,1984,68,0.97394468,0
Colombia,Female,1984,69,0.97144635,0
Colombia,Female,1984,70,0.96838692,0
Colombia,Female,1984,71,0.96493958,0
Colombia,Female,1984,72,0.96131748,0
Colombia,Female,1984,73,0.9577398,0
Colombia,Female,1984,74,0.95433361,0
Colombia,Female,1984,75,0.95103246,0
Colombia,Female,1984,76,0.94768179,0
Colombia,Female,1984,77,0.94402912,0
Colombia,Female,1984,78,0.93985509,0
Colombia,Female,1984,79,0.93504676,0
Colombia,Female,1984,80,0.92956638,0
Colombia,Female,1984,81,0.92352075,0
Colombia,Female,1984,82,0.91704364,0
Colombia,Female,1984,83,0.91025604,0
Colombia,Female,1984,84,0.90324039,0
Colombia,Female,1984,85,0.89596368,0
Colombia,Female,1984,86,0.8883525,0
Colombia,Female,1984,87,0.88028742,0
Colombia,Female,1984,88,0.87165623,0
Colombia,Female,1984,89,0.86240786,0
Colombia,Female,1984,90,0.8525232,0
Colombia,Female,1984,91,0.84204697,0
Colombia,Female,1984,92,0.83104117,0
Colombia,Female,1984,93,0.81956333,0
Colombia,Female,1984,94,0.80766858,0
Colombia,Female,1984,95,0.79581163,0
Colombia,Female,1984,96,0.78319908,0
Colombia,Female,1984,97,0.77019456,0
Colombia,Female,1984,98,0.75683159,0
Colombia,Female,1984,99,0.74314837,0
Colombia,Female,1984,100,0,0
Colombia,Female,1985,0,0.96684032,0
Colombia,Female,1985,1,0.99522996,0
Colombia,Female,1985,2,0.99673311,0
Colombia,Female,1985,3,0.99751432,0
Colombia,Female,1985,4,0.99799121,0
Colombia,Female,1985,5,0.99830735,0
Colombia,Female,1985,6,0.99851326,0
Colombia,Female,1985,7,0.99864398,0
Colombia,Female,1985,8,0.99873249,0
Colombia,Female,1985,9,0.99879754,0
Colombia,Female,1985,10,0.99884079,0
Colombia,Female,1985,11,0.99885915,0
Colombia,Female,1985,12,0.99884733,0
Colombia,Female,1985,13,0.99880642,0
Colombia,Female,1985,14,0.99874324,0
Colombia,Female,1985,15,0.99866103,0.029095
Colombia,Female,1985,16,0.99856812,0.053331
Colombia,Female,1985,17,0.99847808,0.082557
Colombia,Female,1985,18,0.99840345,0.11426900000000001
Colombia,Female,1985,19,0.9983535,0.140526
Colombia,Female,1985,20,0.99832359,0.159547
Colombia,Female,1985,21,0.99830285,0.171569
Colombia,Female,1985,22,0.99828099,0.17721199999999998
Colombia,Female,1985,23,0.99824928,0.179081
Colombia,Female,1985,24,0.99820737,0.177843
Colombia,Female,1985,25,0.99815898,0.17389500000000002
Colombia,Female,1985,26,0.99811102,0.167492
Colombia,Female,1985,27,0.99807194,0.159979
Colombia,Female,1985,28,0.99803958,0.151679
Colombia,Female,1985,29,0.99800828,0.14271799999999998
Colombia,Female,1985,30,0.99796963,0.133192
Colombia,Female,1985,31,0.99791054,0.124017
Colombia,Female,1985,32,0.99782185,0.115275
Colombia,Female,1985,33,0.99769285,0.107072
Colombia,Female,1985,34,0.99751968,0.099288
Colombia,Female,1985,35,0.99731223,0.091473
Colombia,Female,1985,36,0.99708947,0.083145
Colombia,Female,1985,37,0.99688153,0.074593
Colombia,Female,1985,38,0.99670914,0.065804
Colombia,Female,1985,39,0.99657621,0.056613
Colombia,Female,1985,40,0.99646766,0.046905
Colombia,Female,1985,41,0.99634693,0.037609000000000004
Colombia,Female,1985,42,0.99618001,0.028758
Colombia,Female,1985,43,0.99593665,0.021021
Colombia,Female,1985,44,0.99559578,0.014619
Colombia,Female,1985,45,0.99515668,0.009673
Colombia,Female,1985,46,0.99462933,0.006541
Colombia,Female,1985,47,0.99404416,0.004319
Colombia,Female,1985,48,0.99343674,0.002783
Colombia,Female,1985,49,0.99283726,0.0015689999999999999
Colombia,Female,1985,50,0.99227059,0
Colombia,Female,1985,51,0.99173604,0
Colombia,Female,1985,52,0.99122183,0
Colombia,Female,1985,53,0.99070417,0
Colombia,Female,1985,54,0.99015022,0
Colombia,Female,1985,55,0.98952275,0
Colombia,Female,1985,56,0.98878149,0
Colombia,Female,1985,57,0.98789068,0
Colombia,Female,1985,58,0.98681585,0
Colombia,Female,1985,59,0.98554572,0
Colombia,Female,1985,60,0.98408364,0
Colombia,Female,1985,61,0.98246055,0
Colombia,Female,1985,62,0.98072431,0
Colombia,Female,1985,63,0.9789186,0
Colombia,Female,1985,64,0.97708119,0
Colombia,Female,1985,65,0.97521238,0
Colombia,Female,1985,66,0.97329437,0
Colombia,Female,1985,67,0.97128701,0
Colombia,Female,1985,68,0.96909343,0
Colombia,Female,1985,69,0.96665294,0
Colombia,Female,1985,70,0.96395824,0
Colombia,Female,1985,71,0.96100506,0
Colombia,Female,1985,72,0.9577873,0
Colombia,Female,1985,73,0.9543684,0
Colombia,Female,1985,74,0.95070792,0
Colombia,Female,1985,75,0.94669921,0
Colombia,Female,1985,76,0.94227122,0
Colombia,Female,1985,77,0.93735526,0
Colombia,Female,1985,78,0.931974,0
Colombia,Female,1985,79,0.92621211,0
Colombia,Female,1985,80,0.92007956,0
Colombia,Female,1985,81,0.91355094,0
Colombia,Female,1985,82,0.90656877,0
Colombia,Female,1985,83,0.89902335,0
Colombia,Female,1985,84,0.89081868,0
Colombia,Female,1985,85,0.88197173,0
Colombia,Female,1985,86,0.87254434,0
Colombia,Female,1985,87,0.86259739,0
Colombia,Female,1985,88,0.85215257,0
Colombia,Female,1985,89,0.84119182,0
Colombia,Female,1985,90,0.82968701,0
Colombia,Female,1985,91,0.81760425,0
Colombia,Female,1985,92,0.80490693,0
Colombia,Female,1985,93,0.79158447,0
Colombia,Female,1985,94,0.77767109,0
Colombia,Female,1985,95,0.76353161,0
Colombia,Female,1985,96,0.74883074,0
Colombia,Female,1985,97,0.73369384,0
Colombia,Female,1985,98,0.71811659,0
Colombia,Female,1985,99,0.70212754,0
Colombia,Female,1985,100,0,0
Colombia,Female,1986,0,0.97016264,0
Colombia,Female,1986,1,0.9965989,0
Colombia,Female,1986,2,0.99770802,0
Colombia,Female,1986,3,0.9984347,0
Colombia,Female,1986,4,0.99890408,0
Colombia,Female,1986,5,0.99921869,0
Colombia,Female,1986,6,0.99941945,0
Colombia,Female,1986,7,0.99953248,0
Colombia,Female,1986,8,0.9995839,0
Colombia,Female,1986,9,0.99959974,0
Colombia,Female,1986,10,0.99960632,0
Colombia,Female,1986,11,0.99959146,0
Colombia,Female,1986,12,0.99955702,0
Colombia,Female,1986,13,0.99950375,0
Colombia,Female,1986,14,0.9994334,0
Colombia,Female,1986,15,0.99934963,0.030094000000000003
Colombia,Female,1986,16,0.99925968,0.054941000000000004
Colombia,Female,1986,17,0.99917394,0.08439400000000001
Colombia,Female,1986,18,0.99910118,0.115812
Colombia,Female,1986,19,0.99904787,0.14113900000000001
Colombia,Female,1986,20,0.99901209,0.15867900000000001
Colombia,Female,1986,21,0.99898826,0.169161
Colombia,Female,1986,22,0.99896927,0.17337200000000003
Colombia,Female,1986,23,0.9989485,0.174176
Colombia,Female,1986,24,0.99892382,0.17230299999999998
Colombia,Female,1986,25,0.99889479,0.168154
Colombia,Female,1986,26,0.99886355,0.161948
Colombia,Female,1986,27,0.99883248,0.154795
Colombia,Female,1986,28,0.9988012,0.146946
Colombia,Female,1986,29,0.99876775,0.138442
Colombia,Female,1986,30,0.99872672,0.12937200000000001
Colombia,Female,1986,31,0.99867147,0.12051
Colombia,Female,1986,32,0.99859666,0.111946
Colombia,Female,1986,33,0.99849746,0.103742
Colombia,Female,1986,34,0.99837439,0.09582399999999999
Colombia,Female,1986,35,0.99823129,0.087908
Colombia,Female,1986,36,0.99807673,0.079692
Colombia,Female,1986,37,0.9979226,0.071348
Colombia,Female,1986,38,0.9977753,0.062855
Colombia,Female,1986,39,0.99763716,0.054062
Colombia,Female,1986,40,0.99749964,0.044927999999999996
Colombia,Female,1986,41,0.9973474,0.036052
Colombia,Female,1986,42,0.99716422,0.027556
Colombia,Female,1986,43,0.99693209,0.020103000000000003
Colombia,Female,1986,44,0.99663939,0.013917
Colombia,Female,1986,45,0.99627824,0.009029
Colombia,Female,1986,46,0.99584824,0.006055
Colombia,Female,1986,47,0.9953569,0.0039380000000000005
Colombia,Female,1986,48,0.9948156,0.002469
Colombia,Female,1986,49,0.9942411,0.001353
Colombia,Female,1986,50,0.99365107,0
Colombia,Female,1986,51,0.99306412,0
Colombia,Female,1986,52,0.99249266,0
Colombia,Female,1986,53,0.99194157,0
Colombia,Female,1986,54,0.99140017,0
Colombia,Female,1986,55,0.99084292,0
Colombia,Female,1986,56,0.99023608,0
Colombia,Female,1986,57,0.98953796,0
Colombia,Female,1986,58,0.98871459,0
Colombia,Female,1986,59,0.98773911,0
Colombia,Female,1986,60,0.98659893,0
Colombia,Female,1986,61,0.98529986,0
Colombia,Female,1986,62,0.98385503,0
Colombia,Female,1986,63,0.98228596,0
Colombia,Female,1986,64,0.98061031,0
Colombia,Female,1986,65,0.97883825,0
Colombia,Female,1986,66,0.97697314,0
Colombia,Female,1986,67,0.97500813,0
Colombia,Female,1986,68,0.97292742,0
Colombia,Female,1986,69,0.97070395,0
Colombia,Female,1986,70,0.96830133,0
Colombia,Female,1986,71,0.96567311,0
Colombia,Female,1986,72,0.96277563,0
Colombia,Female,1986,73,0.95957327,0
Colombia,Female,1986,74,0.95603978,0
Colombia,Female,1986,75,0.952168,0
Colombia,Female,1986,76,0.94796102,0
Colombia,Female,1986,77,0.94343558,0
Colombia,Female,1986,78,0.9386059,0
Colombia,Female,1986,79,0.9334689,0
Colombia,Female,1986,80,0.92800514,0
Colombia,Female,1986,81,0.92216705,0
Colombia,Female,1986,82,0.9159038,0
Colombia,Female,1986,83,0.90917037,0
Colombia,Female,1986,84,0.9019324,0
Colombia,Female,1986,85,0.89418302,0
Colombia,Female,1986,86,0.88592488,0
Colombia,Female,1986,87,0.87716985,0
Colombia,Female,1986,88,0.8679271,0
Colombia,Female,1986,89,0.85818729,0
Colombia,Female,1986,90,0.84793414,0
Colombia,Female,1986,91,0.83713851,0
Colombia,Female,1986,92,0.825777,0
Colombia,Female,1986,93,0.81385065,0
Colombia,Female,1986,94,0.80137974,0
Colombia,Female,1986,95,0.78866814,0
Colombia,Female,1986,96,0.77545753,0
Colombia,Female,1986,97,0.76185222,0
Colombia,Female,1986,98,0.74789102,0
Colombia,Female,1986,99,0.73361803,0
Colombia,Female,1986,100,0,0
Colombia,Female,1987,0,0.97137412,0
Colombia,Female,1987,1,0.99675451,0
Colombia,Female,1987,2,0.99778719,0
Colombia,Female,1987,3,0.99846567,0
Colombia,Female,1987,4,0.99890834,0
Colombia,Female,1987,5,0.99920801,0
Colombia,Female,1987,6,0.99940185,0
Colombia,Female,1987,7,0.99951407,0
Colombia,Female,1987,8,0.99956844,0
Colombia,Female,1987,9,0.99958809,0
Colombia,Female,1987,10,0.99959652,0
Colombia,Female,1987,11,0.99958256,0
Colombia,Female,1987,12,0.99954718,0
Colombia,Female,1987,13,0.99949062,0
Colombia,Female,1987,14,0.99941462,0
Colombia,Female,1987,15,0.99932307,0.031256
Colombia,Female,1987,16,0.99922487,0.056836
Colombia,Female,1987,17,0.99913321,0.086646
Colombia,Female,1987,18,0.99905894,0.11790099999999999
Colombia,Female,1987,19,0.99900929,0.142407
Colombia,Female,1987,20,0.99897992,0.15855000000000002
Colombia,Female,1987,21,0.99896194,0.167563
Colombia,Female,1987,22,0.9989458,0.170407
Colombia,Female,1987,23,0.9989234,0.17019399999999998
Colombia,Female,1987,24,0.99889408,0.167715
Colombia,Female,1987,25,0.99885993,0.16336799999999999
Colombia,Female,1987,26,0.99882696,0.15733699999999998
Colombia,Female,1987,27,0.99880132,0.150505
Colombia,Female,1987,28,0.99878305,0.14305500000000002
Colombia,Female,1987,29,0.99876875,0.134951
Colombia,Female,1987,30,0.99874807,0.126275
Colombia,Female,1987,31,0.99870883,0.117674
Colombia,Female,1987,32,0.99864165,0.10924299999999999
Colombia,Female,1987,33,0.99853801,0.101008
Colombia,Female,1987,34,0.9983991,0.092935
Colombia,Female,1987,35,0.99823234,0.084898
Colombia,Female,1987,36,0.99805493,0.076754
Colombia,Female,1987,37,0.99789155,0.068570999999999993
Colombia,Female,1987,38,0.99775582,0.060319000000000005
Colombia,Female,1987,39,0.99765197,0.051863
Colombia,Female,1987,40,0.99756216,0.043220999999999996
Colombia,Female,1987,41,0.99745662,0.034707
Colombia,Female,1987,42,0.9973075,0.026518999999999997
Colombia,Female,1987,43,0.99708587,0.019316
Colombia,Female,1987,44,0.99677797,0.013325
Colombia,Female,1987,45,0.99637964,0.008494
Colombia,Female,1987,46,0.99590282,0.0056619999999999995
Colombia,Female,1987,47,0.99537827,0.003636
Colombia,Female,1987,48,0.99483526,0.002221
Colombia,Female,1987,49,0.99430101,0.001183
Colombia,Female,1987,50,0.99378089,0
Colombia,Female,1987,51,0.99325963,0
Colombia,Female,1987,52,0.9927165,0
Colombia,Female,1987,53,0.99212636,0
Colombia,Female,1987,54,0.99147763,0
Colombia,Female,1987,55,0.99077196,0
Colombia,Female,1987,56,0.99002012,0
Colombia,Female,1987,57,0.98924147,0
Colombia,Female,1987,58,0.98843909,0
Colombia,Female,1987,59,0.98759673,0
Colombia,Female,1987,60,0.98667323,0
Colombia,Female,1987,61,0.98560105,0
Colombia,Female,1987,62,0.98431942,0
Colombia,Female,1987,63,0.9827764,0
Colombia,Female,1987,64,0.98095856,0
Colombia,Female,1987,65,0.97891028,0
Colombia,Female,1987,66,0.97671277,0
Colombia,Female,1987,67,0.97448974,0
Colombia,Female,1987,68,0.97232752,0
Colombia,Female,1987,69,0.97024025,0
Colombia,Female,1987,70,0.9681642,0
Colombia,Female,1987,71,0.96593309,0
Colombia,Female,1987,72,0.96338053,0
Colombia,Female,1987,73,0.96036151,0
Colombia,Female,1987,74,0.95678161,0
Colombia,Female,1987,75,0.9526518,0
Colombia,Female,1987,76,0.94803704,0
Colombia,Female,1987,77,0.94307837,0
Colombia,Female,1987,78,0.93790959,0
Colombia,Female,1987,79,0.93259196,0
Colombia,Female,1987,80,0.92712072,0
Colombia,Female,1987,81,0.92137014,0
Colombia,Female,1987,82,0.91519609,0
Colombia,Female,1987,83,0.90846674,0
Colombia,Female,1987,84,0.90108613,0
Colombia,Female,1987,85,0.89306206,0
Colombia,Female,1987,86,0.88443672,0
Colombia,Female,1987,87,0.87529066,0
Colombia,Female,1987,88,0.86569698,0
Colombia,Female,1987,89,0.85566729,0
Colombia,Female,1987,90,0.84518573,0
Colombia,Female,1987,91,0.83418337,0
Colombia,Female,1987,92,0.82259104,0
Colombia,Female,1987,93,0.81037678,0
Colombia,Female,1987,94,0.79754163,0
Colombia,Female,1987,95,0.78428682,0
Colombia,Female,1987,96,0.77067724,0
Colombia,Female,1987,97,0.75666891,0
Colombia,Female,1987,98,0.74230086,0
Colombia,Female,1987,99,0.72761759,0
Colombia,Female,1987,100,0,0
Colombia,Female,1988,0,0.97264376,0
Colombia,Female,1988,1,0.99697864,0
Colombia,Female,1988,2,0.99795077,0
Colombia,Female,1988,3,0.99859045,0
Colombia,Female,1988,4,0.9990067,0
Colombia,Female,1988,5,0.99928747,0
Colombia,Female,1988,6,0.99946788,0
Colombia,Female,1988,7,0.99957043,0
Colombia,Female,1988,8,0.99961756,0
Colombia,Female,1988,9,0.99963153,0
Colombia,Female,1988,10,0.99963494,0
Colombia,Female,1988,11,0.99961685,0
Colombia,Female,1988,12,0.99957811,0
Colombia,Female,1988,13,0.99951842,0
Colombia,Female,1988,14,0.99943918,0
Colombia,Female,1988,15,0.99934476,0.032264
Colombia,Female,1988,16,0.99924512,0.05851
Colombia,Female,1988,17,0.99915468,0.088764
Colombia,Female,1988,18,0.99908465,0.12012300000000001
Colombia,Female,1988,19,0.99904155,0.144244
Colombia,Female,1988,20,0.99901927,0.15956
Colombia,Female,1988,21,0.99900729,0.16767400000000002
Colombia,Female,1988,22,0.99899515,0.169648
Colombia,Female,1988,23,0.99897418,0.16869599999999998
Colombia,Female,1988,24,0.99894369,0.16562000000000002
Colombia,Female,1988,25,0.99890597,0.16079
Colombia,Female,1988,26,0.99886779,0.154362
Colombia,Female,1988,27,0.99883657,0.147202
Colombia,Female,1988,28,0.99881358,0.139487
Colombia,Female,1988,29,0.9987965,0.131192
Colombia,Female,1988,30,0.99877536,0.122404
Colombia,Female,1988,31,0.99873799,0.113807
Colombia,Female,1988,32,0.99867481,0.105485
Colombia,Female,1988,33,0.99857702,0.097405
