"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
12.725,13.148,13.642,13.957,14.12,14.287,14.459,14.636,14.87,15.225,15.67,16.206,16.982,18.01,19.183,20.347,21.334,22.22,23.264,24.476,25.511,25.906,25.797,25.897,26.197,25.939,25.054,24.216,23.671,23.412,23.482,23.985,24.802,25.793,27,28.262,29.566,30.888,32.282,33.845,35.86,37.658,38.77,40.14,41.898,43.679,45.449,47.209,48.928,50.596,51.965,53.106,54.325,55.578,56.751,57.908,59.181,60.492,61.94,63.346,64.593,65.959,67.704,69.895,72.35,74.933,77.812,80.913,83.879,87.17,90.802,94.507,98.622,102.874,106.779,110.817,114.212,116.882,120.567,125.632,131.524,136.833,140.883,144.288,147.876,152.07,156.486,160.386,163.488,166.197,168.922,171.429,173.955,176.698,178.31,179.061,179.96,180.036,179.725,180.125,180.231,180.498,181.786,183.561,185.623,186.863,188.044,190.085,192.094,191.929,189.2,184.385,178.517,174.596,173.268,173.559,174.488,175.291,175.648,175.748,175.748,175.973,176.365,176.685,176.862,177.024,177.018,176.814,176.472,175.838,175,173.946,172.579,171.143,169.758,168.406,167.165,166.01,164.915,163.847,162.941,162.148,161.255,160.417,159.653,158.855,158.008,157.13,156.277,155.411,154.439
12.281,12.547,12.965,13.448,13.759,13.924,14.092,14.264,14.435,14.675,15.046,15.498,16.035,16.805,17.826,18.992,20.143,21.116,21.985,22.995,24.176,25.183,25.567,25.459,25.549,25.823,25.482,24.601,23.831,23.291,23.039,23.105,23.61,24.483,25.537,26.762,28.016,29.308,30.624,32.008,33.565,35.548,37.324,38.431,39.763,41.475,43.236,45.002,46.779,48.491,50.09,51.428,52.596,53.83,55.102,56.284,57.46,58.768,60.083,61.526,62.95,64.224,65.6,67.335,69.502,71.916,74.516,77.404,80.419,83.328,86.693,90.341,94.076,98.296,102.564,106.472,110.504,113.894,116.559,120.24,125.297,131.18,136.482,140.528,143.93,147.514,151.702,156.112,160.01,163.108,165.815,168.539,171.047,173.573,176.316,177.929,178.682,179.581,179.661,179.357,179.761,179.871,180.144,181.435,183.21,185.27,186.513,187.697,189.74,191.75,191.589,188.867,184.063,178.209,174.299,172.976,173.269,174.203,175.011,175.37,175.471,175.476,175.706,176.1,176.421,176.601,176.772,176.772,176.57,176.229,175.599,174.766,173.714,172.352,170.921,169.542,168.194,166.956,165.806,164.716,163.653,162.748,161.956,161.066,160.233,159.471,158.677,157.834,156.96,156.111,155.247
11.872,12.105,12.37,12.778,13.255,13.566,13.732,13.899,14.066,14.245,14.502,14.881,15.332,15.866,16.633,17.648,18.802,19.939,20.893,21.733,22.716,23.872,24.866,25.247,25.122,25.179,25.365,25.023,24.209,23.448,22.918,22.664,22.731,23.29,24.226,25.298,26.514,27.756,29.041,30.349,31.728,33.255,35.214,36.981,38.062,39.362,41.055,42.811,44.592,46.362,48.011,49.579,50.941,52.123,53.376,54.657,55.855,57.062,58.373,59.682,61.142,62.59,63.874,65.242,66.954,69.082,71.511,74.12,76.928,79.888,82.859,86.23,89.906,93.746,97.981,102.249,106.151,110.176,113.561,116.225,119.9,124.948,130.822,136.115,140.156,143.555,147.135,151.315,155.721,159.614,162.71,165.416,168.139,170.648,173.173,175.916,177.53,178.283,179.185,179.272,178.973,179.381,179.496,179.775,181.066,182.84,184.901,186.149,187.337,189.379,191.388,191.231,188.518,183.728,177.89,173.988,172.671,172.97,173.907,174.717,175.078,175.184,175.194,175.425,175.821,176.147,176.334,176.511,176.513,176.313,175.976,175.351,174.519,173.472,172.117,170.69,169.315,167.971,166.738,165.595,164.508,163.447,162.545,161.756,160.87,160.041,159.284,158.493,157.654,156.784,155.937
11.384,11.695,11.927,12.184,12.588,13.063,13.371,13.537,13.701,13.877,14.075,14.342,14.723,15.171,15.702,16.465,17.471,18.61,19.727,20.653,21.47,22.434,23.576,24.563,24.919,24.758,24.73,24.91,24.631,23.827,23.078,22.549,22.291,22.41,23.034,23.985,25.047,26.25,27.488,28.767,30.07,31.421,32.925,34.874,36.618,37.679,38.962,40.652,42.421,44.195,45.907,47.525,49.114,50.489,51.691,52.95,54.244,55.468,56.675,57.979,59.303,60.785,62.243,63.52,64.867,66.543,68.684,71.121,73.657,76.415,79.424,82.391,85.793,89.572,93.427,97.66,101.92,105.814,109.832,113.212,115.873,119.543,124.583,130.446,135.73,139.766,143.16,146.733,150.91,155.31,159.196,162.291,164.996,167.719,170.227,172.752,175.493,177.106,177.863,178.769,178.861,178.569,178.982,179.103,179.385,180.677,182.452,184.516,185.767,186.957,188.999,191.007,190.855,188.153,183.378,177.553,173.663,172.353,172.656,173.596,174.407,174.773,174.882,174.895,175.13,175.53,175.863,176.057,176.236,176.239,176.042,175.71,175.088,174.261,173.22,171.87,170.448,169.078,167.739,166.512,165.374,164.29,163.231,162.333,161.548,160.666,159.841,159.088,158.302,157.466,156.599
10.896,11.202,11.511,11.736,11.991,12.393,12.864,13.172,13.335,13.509,13.706,13.916,14.188,14.565,15.011,15.54,16.295,17.287,18.407,19.495,20.4,21.202,22.157,23.29,24.245,24.562,24.319,24.287,24.526,24.254,23.464,22.717,22.179,21.968,22.152,22.791,23.731,24.781,25.98,27.212,28.487,29.764,31.093,32.592,34.523,36.251,37.297,38.579,40.281,42.043,43.762,45.444,47.082,48.682,50.075,51.282,52.551,53.867,55.09,56.289,57.603,58.949,60.441,61.892,63.148,64.46,66.15,68.297,70.669,73.16,75.955,78.95,81.951,85.456,89.248,93.099,97.323,101.574,105.46,109.471,112.845,115.502,119.167,124.198,130.049,135.325,139.353,142.742,146.313,150.482,154.874,158.756,161.849,164.554,167.275,169.782,172.306,175.044,176.659,177.422,178.332,178.428,178.143,178.561,178.687,178.971,180.266,182.044,184.11,185.363,186.554,188.596,190.606,190.46,187.77,183.007,177.198,173.321,172.019,172.327,173.267,174.082,174.452,174.565,174.581,174.82,175.227,175.565,175.762,175.943,175.95,175.758,175.429,174.811,173.99,172.954,171.609,170.192,168.829,167.497,166.274,165.138,164.058,163.004,162.109,161.33,160.453,159.632,158.883,158.101,157.269
10.555,10.708,11.011,11.313,11.536,11.79,12.19,12.658,12.961,13.136,13.334,13.543,13.759,14.029,14.405,14.848,15.371,16.114,17.088,18.181,19.25,20.142,20.936,21.883,22.983,23.895,24.128,23.886,23.916,24.159,23.897,23.109,22.347,21.849,21.704,21.906,22.534,23.462,24.508,25.701,26.931,28.181,29.436,30.761,32.251,34.172,35.883,36.928,38.223,39.919,41.63,43.32,45.019,46.667,48.283,49.679,50.894,52.181,53.493,54.706,55.913,57.248,58.605,60.092,61.52,62.743,64.067,65.763,67.855,70.186,72.704,75.475,78.505,81.611,85.126,88.911,92.754,96.969,101.209,105.088,109.09,112.458,115.113,118.771,123.791,129.631,134.895,138.916,142.302,145.866,150.029,154.415,158.292,161.383,164.087,166.806,169.313,171.833,174.57,176.189,176.954,177.868,177.971,177.694,178.117,178.245,178.535,179.833,181.614,183.681,184.935,186.127,188.171,190.184,190.046,187.364,182.617,176.825,172.962,171.667,171.977,172.921,173.739,174.113,174.229,174.25,174.497,174.91,175.25,175.45,175.635,175.646,175.457,175.132,174.52,173.705,172.674,171.334,169.924,168.567,167.24,166.022,164.89,163.814,162.765,161.875,161.101,160.228,159.412,158.667,157.888
10.286,10.355,10.508,10.806,11.104,11.328,11.582,11.978,12.44,12.755,12.953,13.165,13.38,13.595,13.864,14.236,14.675,15.189,15.917,16.866,17.939,18.995,19.881,20.669,21.583,22.64,23.468,23.701,23.524,23.561,23.808,23.544,22.736,22.01,21.58,21.453,21.645,22.262,23.188,24.23,25.422,26.625,27.853,29.105,30.427,31.914,33.817,35.523,36.583,37.874,39.523,41.206,42.91,44.618,46.281,47.898,49.297,50.528,51.81,53.111,54.33,55.555,56.9,58.253,59.718,61.114,62.346,63.679,65.326,67.382,69.734,72.219,75.025,78.16,81.276,84.782,88.558,92.391,96.594,100.825,104.695,108.688,112.05,114.701,118.353,123.364,129.189,134.44,138.455,141.835,145.394,149.55,153.929,157.803,160.891,163.593,166.31,168.814,171.333,174.07,175.69,176.462,177.381,177.491,177.219,177.644,177.78,178.076,179.379,181.16,183.226,184.482,185.678,187.725,189.739,189.606,186.937,182.206,176.433,172.583,171.294,171.609,172.557,173.378,173.755,173.876,173.905,174.158,174.573,174.917,175.12,175.31,175.324,175.139,174.821,174.214,173.404,172.379,171.046,169.643,168.292,166.969,165.755,164.628,163.558,162.514,161.63,160.859,159.992,159.181,158.44
9.972,10.075,10.146,10.297,10.59,10.886,11.111,11.365,11.758,12.227,12.562,12.774,12.989,13.204,13.419,13.687,14.055,14.486,14.986,15.694,16.625,17.686,18.735,19.614,20.37,21.242,22.218,23.046,23.342,23.172,23.215,23.456,23.165,22.392,21.734,21.323,21.189,21.372,21.988,22.91,23.951,25.115,26.298,27.524,28.776,30.098,31.57,33.469,35.185,36.243,37.491,39.112,40.809,42.522,44.241,45.902,47.52,48.933,50.158,51.429,52.733,53.968,55.203,56.544,57.877,59.311,60.715,61.955,63.243,64.862,66.934,69.243,71.761,74.675,77.819,80.924,84.42,88.185,92.007,96.2,100.42,104.281,108.266,111.621,114.269,117.914,122.911,128.721,133.962,137.968,141.343,144.897,149.046,153.417,157.286,160.37,163.07,165.784,168.286,170.808,173.543,175.166,175.942,176.866,176.982,176.716,177.148,177.29,177.593,178.897,180.679,182.746,184.006,185.207,187.255,189.27,189.143,186.487,181.774,176.019,172.181,170.901,171.221,172.172,172.996,173.377,173.506,173.542,173.799,174.217,174.565,174.773,174.965,174.984,174.806,174.493,173.891,173.085,172.067,170.742,169.345,167.999,166.682,165.474,164.353,163.288,162.251,161.373,160.607,159.745,158.938
9.475,9.752,9.857,9.927,10.076,10.368,10.664,10.887,11.14,11.541,12.027,12.37,12.585,12.801,13.017,13.231,13.495,13.855,14.275,14.758,15.45,16.372,17.427,18.468,19.312,20.026,20.825,21.803,22.689,22.988,22.824,22.86,23.073,22.816,22.11,21.473,21.058,20.916,21.101,21.714,22.631,23.645,24.791,25.971,27.198,28.451,29.761,31.232,33.139,34.849,35.867,37.093,38.727,40.429,42.149,43.865,45.526,47.155,48.562,49.777,51.05,52.366,53.608,54.839,56.163,57.468,58.908,60.318,61.518,62.782,64.415,66.438,68.775,71.403,74.326,77.456,80.552,84.038,87.792,91.604,95.785,99.994,103.845,107.82,111.169,113.813,117.449,122.433,128.228,133.456,137.453,140.822,144.37,148.513,152.878,156.74,159.821,162.517,165.229,167.732,170.252,172.987,174.613,175.394,176.322,176.444,176.185,176.624,176.774,177.082,178.389,180.173,182.239,183.504,184.708,186.757,188.774,188.655,186.013,181.318,175.582,171.76,170.489,170.813,171.766,172.594,172.982,173.119,173.16,173.419,173.841,174.194,174.406,174.603,174.628,174.455,174.146,173.549,172.752,171.741,170.422,169.031,167.691,166.38,165.179,164.064,163.006,161.975,161.101,160.342,159.484
8.907,9.256,9.53,9.634,9.705,9.856,10.146,10.439,10.662,10.923,11.337,11.826,12.169,12.385,12.603,12.818,13.027,13.286,13.637,14.041,14.513,15.197,16.114,17.162,18.168,18.971,19.619,20.422,21.456,22.339,22.639,22.47,22.484,22.728,22.532,21.846,21.206,20.785,20.648,20.831,21.439,22.331,23.327,24.469,25.648,26.875,28.118,29.428,30.91,32.809,34.479,35.478,36.716,38.354,40.059,41.773,43.489,45.16,46.782,48.179,49.395,50.678,51.999,53.236,54.452,55.75,57.062,58.507,59.877,61.054,62.334,63.911,65.957,68.406,71.043,73.951,77.072,80.159,83.635,87.377,91.178,95.347,99.543,103.385,107.349,110.691,113.329,116.957,121.927,127.706,132.919,136.909,140.273,143.815,147.95,152.306,156.161,159.236,161.93,164.643,167.145,169.665,172.399,174.028,174.815,175.745,175.875,175.626,176.071,176.227,176.541,177.85,179.635,181.706,182.974,184.182,186.232,188.252,188.142,185.513,180.834,175.119,171.314,170.052,170.38,171.338,172.172,172.567,172.708,172.753,173.018,173.446,173.802,174.018,174.22,174.251,174.083,173.78,173.19,172.4,171.396,170.083,168.7,167.366,166.063,164.868,163.761,162.708,161.683,160.816,160.061
8.518,8.695,9.04,9.309,9.412,9.487,9.639,9.926,10.216,10.447,10.72,11.136,11.621,11.963,12.181,12.397,12.607,12.813,13.065,13.403,13.795,14.261,14.944,15.857,16.872,17.837,18.577,19.232,20.091,21.122,21.999,22.288,22.102,22.149,22.448,22.265,21.579,20.936,20.52,20.381,20.561,21.146,22.02,23.012,24.149,25.328,26.547,27.791,29.111,30.587,32.448,34.096,35.108,36.349,37.986,39.683,41.397,43.121,44.786,46.398,47.794,49.017,50.303,51.617,52.84,54.033,55.337,56.652,58.057,59.404,60.597,61.817,63.414,65.571,68.031,70.656,73.555,76.665,79.742,83.207,86.938,90.726,94.881,99.064,102.895,106.849,110.181,112.814,116.433,121.389,127.15,132.349,136.33,139.689,143.225,147.351,151.696,155.543,158.615,161.309,164.019,166.52,169.041,171.774,173.405,174.196,175.132,175.27,175.031,175.483,175.646,175.965,177.278,179.067,181.139,182.411,183.623,185.675,187.698,187.595,184.98,180.322,174.631,170.84,169.587,169.922,170.886,171.726,172.126,172.272,172.322,172.593,173.024,173.385,173.608,173.816,173.851,173.689,173.393,172.811,172.028,171.03,169.724,168.347,167.022,165.726,164.54,163.439,162.394,161.375,160.514
8.156,8.315,8.492,8.829,9.094,9.2,9.277,9.428,9.713,10.006,10.246,10.523,10.936,11.417,11.758,11.975,12.186,12.391,12.592,12.833,13.161,13.549,14.016,14.698,15.581,16.557,17.458,18.203,18.913,19.77,20.794,21.656,21.927,21.777,21.878,22.184,21.998,21.308,20.67,20.253,20.113,20.274,20.845,21.714,22.7,23.834,25.005,26.226,27.48,28.795,30.236,32.075,33.73,34.743,35.982,37.608,39.305,41.028,42.748,44.402,46.01,47.408,48.63,49.91,51.211,52.412,53.61,54.916,56.193,57.575,58.934,60.061,61.296,63.005,65.177,67.627,70.243,73.132,76.231,79.297,82.75,86.467,90.243,94.385,98.554,102.373,106.313,109.636,112.265,115.874,120.814,126.555,131.739,135.712,139.064,142.593,146.709,151.044,154.883,157.952,160.644,163.352,165.854,168.375,171.106,172.738,173.536,174.479,174.626,174.397,174.854,175.024,175.35,176.668,178.46,180.533,181.809,183.026,185.082,187.107,187.011,184.411,179.775,174.107,170.334,169.093,169.436,170.405,171.249,171.654,171.805,171.863,172.138,172.575,172.942,173.171,173.383,173.424,173.269,172.981,172.406,171.629,170.638,169.34,167.973,166.656,165.369,164.19,163.097,162.06,161.048
7.684,7.963,8.12,8.294,8.626,8.889,8.995,9.074,9.225,9.511,9.813,10.057,10.334,10.744,11.22,11.558,11.768,11.975,12.175,12.366,12.598,12.923,13.313,13.783,14.439,15.284,16.195,17.096,17.893,18.602,19.456,20.465,21.305,21.608,21.512,21.623,21.92,21.726,21.04,20.402,19.986,19.831,19.982,20.546,21.407,22.39,23.518,24.692,25.919,27.168,28.453,29.878,31.719,33.368,34.377,35.606,37.231,38.936,40.653,42.361,44.01,45.615,47.011,48.227,49.492,50.772,51.974,53.173,54.443,55.696,57.084,58.371,59.511,60.858,62.587,64.754,67.195,69.801,72.678,75.765,78.82,82.26,85.963,89.725,93.85,98.005,101.811,105.737,109.052,111.674,115.271,120.195,125.918,131.085,135.048,138.392,141.913,146.018,150.343,154.175,157.24,159.93,162.638,165.139,167.658,170.387,172.024,172.829,173.779,173.934,173.714,174.178,174.356,174.691,176.014,177.809,179.883,181.164,182.387,184.445,186.47,186.383,183.803,179.189,173.546,169.793,168.565,168.916,169.889,170.737,171.148,171.306,171.37,171.651,172.095,172.468,172.702,172.92,172.969,172.821,172.539,171.971,171.202,170.219,168.931,167.573,166.266,164.988,163.816,162.732,161.702
7.155,7.502,7.777,7.931,8.102,8.431,8.691,8.799,8.877,9.032,9.325,9.63,9.877,10.153,10.558,11.028,11.357,11.563,11.765,11.955,12.14,12.371,12.698,13.091,13.54,14.164,14.946,15.852,16.799,17.596,18.302,19.144,20.131,20.995,21.346,21.261,21.364,21.65,21.454,20.769,20.134,19.707,19.543,19.689,20.246,21.104,22.083,23.212,24.39,25.612,26.833,28.104,29.534,31.365,33.001,33.999,35.229,36.862,38.562,40.266,41.965,43.609,45.209,46.595,47.796,49.039,50.318,51.52,52.685,53.927,55.179,56.492,57.787,59.035,60.41,62.14,64.298,66.73,69.325,72.191,75.264,78.308,81.733,85.421,89.168,93.277,97.415,101.204,105.118,108.421,111.037,114.623,119.529,125.231,130.38,134.331,137.668,141.18,145.274,149.589,153.412,156.474,159.161,161.869,164.369,166.886,169.613,171.255,172.067,173.023,173.188,172.978,173.45,173.638,173.983,175.31,177.107,179.185,180.471,181.7,183.758,185.786,185.709,183.146,178.557,172.942,169.213,167.999,168.356,169.333,170.186,170.603,170.769,170.84,171.129,171.578,171.957,172.197,172.423,172.48,172.339,172.064,171.504,170.744,169.77,168.493,167.145,165.847,164.578,163.417,162.34
6.672,6.981,7.32,7.59,7.742,7.913,8.238,8.495,8.602,8.686,8.851,9.15,9.457,9.703,9.976,10.374,10.833,11.155,11.355,11.548,11.734,11.919,12.153,12.485,12.863,13.284,13.847,14.623,15.572,16.517,17.311,18.009,18.829,19.835,20.738,21.093,21.003,21.099,21.378,21.177,20.497,19.856,19.422,19.254,19.394,19.948,20.805,21.785,22.917,24.088,25.284,26.492,27.767,29.188,31.003,32.623,33.622,34.862,36.489,38.173,39.865,41.557,43.196,44.782,46.151,47.327,48.566,49.844,51.014,52.148,53.38,54.556,55.875,57.276,58.556,59.937,61.66,63.809,66.23,68.814,71.666,74.727,77.757,81.166,84.838,88.569,92.659,96.777,100.552,104.45,107.742,110.35,113.925,118.813,124.491,129.621,133.559,136.887,140.389,144.474,148.776,152.591,155.649,158.335,161.04,163.538,166.054,168.781,170.427,171.247,172.209,172.383,172.185,172.668,172.868,173.221,174.553,176.353,178.434,179.726,180.958,183.019,185.05,184.984,182.44,177.879,172.297,168.591,167.389,167.754,168.736,169.595,170.018,170.191,170.271,170.567,171.022,171.407,171.656,171.89,171.953,171.821,171.553,171.002,170.251,169.29,168.023,166.685,165.398,164.139,162.988
6.342,6.495,6.798,7.13,7.396,7.548,7.718,8.039,8.293,8.405,8.502,8.677,8.977,9.28,9.521,9.79,10.178,10.629,10.944,11.136,11.325,11.512,11.703,11.944,12.265,12.62,12.985,13.542,14.358,15.306,16.247,17.031,17.709,18.546,19.584,20.483,20.829,20.736,20.828,21.098,20.898,20.214,19.567,19.13,18.957,19.098,19.654,20.512,21.494,22.618,23.766,24.949,26.159,27.426,28.834,30.631,32.243,33.253,34.489,36.1,37.77,39.453,41.138,42.761,44.325,45.664,46.834,48.075,49.319,50.456,51.572,52.721,53.906,55.331,56.766,58.054,59.429,61.147,63.286,65.695,68.266,71.105,74.15,77.166,80.559,84.213,87.925,91.995,96.094,99.853,103.734,107.013,109.615,113.177,118.044,123.697,128.805,132.729,136.048,139.543,143.615,147.905,151.711,154.764,157.448,160.149,162.647,165.164,167.889,169.538,170.367,171.335,171.52,171.337,171.829,172.038,172.403,173.741,175.546,177.628,178.924,180.163,182.227,184.26,184.204,181.683,177.153,171.604,167.923,166.734,167.107,168.095,168.959,169.391,169.573,169.661,169.964,170.426,170.82,171.077,171.319,171.389,171.264,171.006,170.465,169.725,168.774,167.519,166.194,164.917,163.67
6.093,6.15,6.301,6.598,6.924,7.186,7.338,7.508,7.825,8.082,8.207,8.316,8.495,8.791,9.087,9.323,9.584,9.965,10.406,10.711,10.9,11.093,11.288,11.486,11.723,12.025,12.326,12.689,13.289,14.106,15.047,15.975,16.733,17.425,18.294,19.326,20.212,20.552,20.459,20.547,20.813,20.605,19.914,19.264,18.825,18.656,18.803,19.363,20.223,21.198,22.299,23.433,24.617,25.82,27.078,28.471,30.257,31.872,32.878,34.099,35.694,37.353,39.029,40.696,42.292,43.824,45.154,46.327,47.533,48.742,49.85,50.877,52.038,53.335,54.795,56.236,57.52,58.892,60.601,62.73,65.126,67.684,70.508,73.537,76.538,79.914,83.548,87.24,91.289,95.368,99.109,102.971,106.237,108.832,112.38,117.225,122.85,127.934,131.845,135.155,138.641,142.699,146.976,150.773,153.821,156.501,159.2,161.697,164.214,166.938,168.59,169.426,170.403,170.601,170.431,170.934,171.155,171.53,172.875,174.684,176.767,178.07,179.315,181.381,183.417,183.375,180.877,176.38,170.865,167.209,166.036,166.417,167.411,168.281,168.722,168.913,169.01,169.321,169.791,170.194,170.458,170.708,170.787,170.672,170.423,169.893,169.165,168.225,166.983,165.671,164.406
5.825,5.873,5.931,6.081,6.372,6.693,6.952,7.104,7.276,7.595,7.862,7.998,8.111,8.288,8.575,8.864,9.093,9.35,9.725,10.152,10.452,10.649,10.852,11.056,11.252,11.472,11.724,12.025,12.434,13.037,13.847,14.771,15.671,16.444,17.168,18.031,19.049,19.924,20.259,20.168,20.256,20.509,20.287,19.591,18.943,18.511,18.354,18.509,19.073,19.927,20.88,21.966,23.101,24.279,25.477,26.722,28.105,29.888,31.491,32.485,33.693,35.276,36.927,38.583,40.219,41.779,43.3,44.632,45.772,46.943,48.114,49.12,50.163,51.447,52.781,54.244,55.678,56.958,58.324,60.026,62.144,64.527,67.072,69.879,72.891,75.875,79.231,82.844,86.517,90.543,94.599,98.32,102.163,105.417,108.004,111.537,116.356,121.951,127.013,130.91,134.21,137.685,141.73,145.993,149.779,152.821,155.498,158.195,160.692,163.207,165.928,167.584,168.429,169.415,169.626,169.471,169.985,170.22,170.607,171.957,173.768,175.854,177.163,178.416,180.484,182.524,182.496,180.024,175.559,170.081,166.452,165.296,165.685,166.685,167.564,168.012,168.213,168.319,168.639,169.119,169.529,169.802,170.06,170.149,170.043,169.806,169.288,168.571,167.643,166.415,165.115
5.466,5.566,5.619,5.681,5.832,6.117,6.433,6.689,6.848,7.027,7.351,7.622,7.759,7.871,8.041,8.32,8.603,8.835,9.091,9.456,9.879,10.193,10.412,10.63,10.817,10.983,11.159,11.418,11.768,12.181,12.777,13.568,14.462,15.371,16.174,16.893,17.747,18.754,19.618,19.952,19.863,19.941,20.172,19.939,19.268,18.652,18.242,18.099,18.262,18.826,19.674,20.619,21.698,22.826,23.997,25.18,26.413,27.791,29.557,31.142,32.121,33.314,34.886,36.516,38.143,39.749,41.292,42.81,44.122,45.236,46.346,47.382,48.399,49.568,50.883,52.21,53.666,55.094,56.37,57.73,59.425,61.529,63.899,66.428,69.219,72.213,75.178,78.514,82.106,85.756,89.757,93.79,97.493,101.316,104.555,107.132,110.648,115.442,121.007,126.044,129.925,133.215,136.679,140.71,144.958,148.731,151.767,154.442,157.137,159.631,162.145,164.863,166.523,167.379,168.375,168.599,168.459,168.985,169.232,169.631,170.988,172.802,174.891,176.207,177.465,179.537,181.582,181.57,179.124,174.692,169.253,165.654,164.513,164.912,165.92,166.805,167.262,167.472,167.589,167.92,168.408,168.827,169.108,169.375,169.474,169.381,169.155,168.648,167.944,167.03,165.815
5.057,5.172,5.274,5.332,5.401,5.552,5.832,6.142,6.402,6.571,6.76,7.082,7.345,7.479,7.587,7.752,8.026,8.31,8.542,8.791,9.152,9.588,9.925,10.159,10.361,10.522,10.649,10.838,11.15,11.507,11.911,12.486,13.249,14.155,15.089,15.886,16.601,17.447,18.442,19.299,19.629,19.533,19.59,19.805,19.588,18.948,18.358,17.966,17.837,18.006,18.564,19.401,20.34,21.415,22.539,23.697,24.868,26.094,27.458,29.205,30.768,31.734,32.918,34.468,36.068,37.663,39.251,40.792,42.285,43.568,44.62,45.581,46.631,47.79,48.99,50.294,51.615,53.064,54.484,55.755,57.11,58.795,60.888,63.242,65.754,68.528,71.502,74.449,77.763,81.331,84.958,88.934,92.942,96.624,100.425,103.648,106.216,109.715,114.481,120.016,125.025,128.889,132.168,135.622,139.638,143.868,147.629,150.659,153.331,156.022,158.514,161.025,163.74,165.406,166.273,167.277,167.516,167.393,167.931,168.192,168.602,169.965,171.784,173.875,175.197,176.464,178.541,180.589,180.591,178.172,173.776,168.379,164.81,163.688,164.097,165.112,166.004,166.47,166.69,166.819,167.16,167.656,168.083,168.375,168.653,168.762,168.679,168.465,167.971,167.28,166.381
4.739,4.739,4.856,4.963,5.027,5.101,5.253,5.528,5.838,6.104,6.282,6.469,6.777,7.03,7.162,7.269,7.434,7.709,7.99,8.213,8.46,8.836,9.296,9.648,9.864,10.04,10.166,10.315,10.562,10.88,11.225,11.608,12.159,12.937,13.867,14.795,15.587,16.297,17.134,18.119,18.962,19.278,19.166,19.21,19.433,19.239,18.626,18.059,17.686,17.566,17.733,18.284,19.113,20.049,21.122,22.233,23.379,24.543,25.756,27.106,28.829,30.372,31.329,32.495,34.014,35.58,37.154,38.741,40.255,41.717,42.936,43.825,44.802,46.008,47.197,48.383,49.681,50.995,52.434,53.847,55.112,56.462,58.137,60.216,62.554,65.05,67.803,70.756,73.683,76.975,80.518,84.121,88.07,92.052,95.71,99.49,102.695,105.251,108.731,113.471,118.972,123.953,127.8,131.068,134.508,138.506,142.719,146.467,149.49,152.157,154.845,157.334,159.843,162.556,164.227,165.103,166.118,166.372,166.267,166.817,167.09,167.513,168.883,170.706,172.798,174.129,175.405,177.486,179.538,179.554,177.162,172.807,167.452,163.915,162.813,163.232,164.252,165.152,165.629,165.862,166.002,166.352,166.857,167.294,167.597,167.885,168.006,167.935,167.733,167.252,166.576
4.478,4.411,4.422,4.54,4.65,4.72,4.8,4.953,5.229,5.54,5.808,5.979,6.156,6.452,6.699,6.831,6.941,7.109,7.378,7.646,7.865,8.134,8.537,9.007,9.335,9.523,9.665,9.817,10.027,10.281,10.586,10.911,11.277,11.849,12.653,13.576,14.497,15.284,15.988,16.814,17.781,18.6,18.893,18.774,18.831,19.065,18.889,18.3,17.756,17.397,17.279,17.443,17.989,18.817,19.749,20.808,21.908,23.046,24.198,25.4,26.731,28.43,29.956,30.898,32.035,33.518,35.062,36.635,38.191,39.673,41.069,42.111,43.018,44.161,45.395,46.568,47.748,49.038,50.343,51.775,53.179,54.438,55.781,57.446,59.511,61.833,64.31,67.042,69.973,72.879,76.145,79.662,83.239,87.159,91.113,94.748,98.501,101.688,104.233,107.695,112.404,117.868,122.82,126.65,129.905,133.33,137.31,141.504,145.238,148.253,150.916,153.597,156.084,158.591,161.302,162.977,163.864,164.889,165.159,165.071,165.632,165.921,166.357,167.733,169.56,171.655,172.995,174.28,176.364,178.419,178.451,176.089,171.774,166.464,162.963,161.88,162.309,163.337,164.245,164.733,164.977,165.129,165.489,166.005,166.453,166.767,167.066,167.198,167.14,166.951,166.485
