X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2041,X2042,X2043,X2044,X2045,X2046,X2047,X2048,X2049,X2050,X2051,X2052,X2053,X2054,X2055,X2056,X2057,X2058,X2059,X2060,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,X2081,X2082,X2083,X2084,X2085,X2086,X2087,X2088,X2089,X2090,X2091,X2092,X2093,X2094,X2095,X2096,X2097,X2098,X2099,X2100
315.488,315.945,304.134,292.529,278.123,265.142,273.936,308.466,349.692,390.721,436.428,463.514,457.428,441.339,428.498,410.916,408.118,437.255,477.035,517.355,561.153,590.08,594.536,591.51,589.619,588.28,598.88,628.178,665.378,701.769,740.177,771.653,790.142,803.899,819.405,834.498,851.846,874.457,899.559,925.066,951.919,978.842,1004.564,1030.582,1057.778,1085.584,1115.333,1148.456,1184.513,1221.269,1258.854,1299.745,1345.43,1393.834,1442.91,1492.765,1542.745,1591.252,1636.176,1688.012,1747.495,1796.34,1823.17,1842.807,1873.271,1913.194,1962.542,2022.499,2092.644,2170.128,2242.247,2275.523,2439.172,2669.977,2804.218,2940.476,3080.374,3217.86,3343.5,3456.84,3567.2,3669.7,3767.688,3880.651,4003.506,4126.233,4249.408,4370.813,4482.568,4597.576,4735.875,4887.073,5024.615,5156.949,5317.31,5482.292,5647.436,5817.239,5954.57,6109.69,6265.658,6402.297,6588.764,6822.877,7048.896,7245.271,7449.301,7671.577,7873.592,8080.264,8249.151,8375.368,8524.104,8642.602,8750.822,8863.969,8957.131,9057.331,9166.5,9265.487,9361.508,9459.746,9563.899,9708.879,9880.285,9967.239,9947.683,9906.928,9843.992,9757.263,9696.476,9689.051,9748.889,9766.503,9736.058,9722.054,9664.48,9465.883,9361.528,9449.835,9377.048,9318.885,9305.869,9137.78,9029.807,9034.717,9060.667,9086.167,9101.392,9107.362,9111.612
277.798,288.938,289.535,278.858,268.459,255.52,243.769,251.988,283.896,322.049,360.058,402.31,427.382,421.877,407.097,394.77,378.056,375.407,402.634,439.741,477.007,517.674,544.866,549.702,547.837,547.027,546.61,557.157,585.014,620.197,654.601,690.904,720.793,738.615,752.074,767.219,782.024,798.984,820.91,845.201,869.87,895.771,921.678,946.356,971.255,997.253,1023.843,1052.358,1084.197,1118.966,1154.539,1190.929,1230.464,1274.496,1320.949,1367.995,1415.83,1463.885,1510.764,1554.541,1605.167,1663.247,1711.259,1738.19,1758.051,1787.986,1826.745,1874.386,1932.121,1999.637,2071.214,2116.335,2152.07,2334.225,2558.526,2690.921,2823.415,2959.493,3093.294,3215.917,3327.008,3435.257,3536.046,3632.586,3743.633,3864.276,3984.863,4105.896,4225.278,4335.534,4449.072,4585.166,4733.8,4869.307,4999.895,5157.767,5320.193,5482.847,5650.083,5785.907,5939.13,6093.258,6228.681,6412.627,6643.024,6865.743,7059.775,7261.4,7480.954,7680.795,7885.263,8052.932,8179.001,8327.149,8445.814,8554.364,8667.855,8761.836,8862.6,8972.227,9071.853,9168.612,9267.585,9372.466,9517.421,9688.154,9776.13,9759.668,9722.346,9663.213,9580.641,9523.516,9518.811,9580.093,9599.803,9572.187,9560.665,9506.29,9313.099,9212.505,9301.511,9231.941,9176.796,9166.024,9002.398,8897.931,8904.665,8932.165,8959.159,8976.035,8983.726
243.987,252.325,262.622,263.318,253.846,244.672,233.051,222.461,230.085,259.404,294.449,329.314,368.05,391.089,386.106,372.14,360.406,345.085,343.019,368.334,402.403,436.804,474.562,500.231,505.601,504.837,504.907,505.199,515.502,541.768,574.782,607.093,641.224,669.48,686.601,699.729,714.476,728.953,745.476,766.663,790.069,813.813,838.673,863.468,887.074,910.896,935.782,961.322,988.81,1019.572,1053.218,1087.639,1122.813,1160.866,1202.977,1247.287,1292.17,1337.885,1384.022,1429.35,1472.03,1521.389,1577.888,1624.768,1651.447,1671.162,1700.237,1737.563,1783.266,1838.572,1900.601,1945.273,1991.466,2050.162,2227.546,2445.776,2574.018,2702.45,2834.356,2964.311,3083.874,3192.421,3298.367,3397.257,3492.128,3601.001,3719.169,3837.305,3955.936,4073.195,4181.794,4293.574,4427.166,4572.98,4706.244,4834.866,4989.944,5149.493,5309.337,5473.765,5607.866,5758.948,5910.987,6044.925,6226.008,6452.409,6671.556,6862.976,7061.926,7278.374,7475.724,7677.707,7843.912,7969.717,8117.104,8235.684,8344.548,8458.273,8552.853,8654.151,8764.069,8864.266,8961.706,9061.434,9166.989,9311.603,9481.526,9570.532,9557.257,9523.543,9468.378,9390.222,9336.993,9335.03,9397.707,9419.512,9394.827,9385.942,9334.932,9147.435,9050.88,9140.602,9074.488,9022.524,9014.059,8855.206,8754.489,8763.183,8792.245,8820.828,8839.389
215.998,219.646,227.323,236.75,237.618,229.351,221.239,210.857,201.389,208.445,235.162,267.024,298.719,333.945,354.901,349.997,336.921,326.252,312.707,311.245,334.367,365.603,397.372,432.455,456.774,462.612,462.733,463.462,464.262,474.177,498.728,529.497,559.678,591.616,618.22,634.615,647.38,661.692,675.794,691.828,712.208,734.644,757.375,781.098,804.743,827.301,850.105,874.004,898.651,925.261,955.044,987.534,1020.707,1054.468,1090.726,1130.679,1172.685,1215.304,1258.914,1303.23,1347.088,1388.649,1436.601,1491.246,1536.647,1562.713,1581.97,1609.924,1645.582,1689.123,1739.549,1775.53,1820.393,1887.638,1947.588,2121.142,2330.353,2454.068,2578.042,2705.573,2831.606,2947.787,3053.555,3156.968,3253.709,3346.646,3453.059,3568.425,3683.849,3799.95,3914.886,4021.503,4131.218,4262.056,4404.79,4535.526,4661.884,4813.825,4970.145,5126.912,5288.209,5420.328,5568.977,5718.56,5850.72,6028.705,6250.786,6465.994,6654.478,6850.334,7063.271,7257.832,7456.986,7621.48,7746.84,7893.14,8011.55,8120.57,8234.255,8329.39,8431.035,8541.128,8641.798,8739.912,8840.315,8946.251,9090.389,9259.334,9349.261,9339.308,9309.345,9258.371,9184.898,9135.66,9136.478,9200.475,9224.419,9202.814,9196.652,9149.126,8967.781,8875.581,8965.999,8903.534,8854.897,8848.825,8695.082,8598.407,8609.111,8639.827,8670.015
188.421,192.608,196.018,203.013,211.661,212.707,205.477,198.337,189.137,180.78,187.243,211.32,240.012,268.574,300.295,318.798,314.046,302.296,293.058,281.301,280.166,301.307,329.952,359.325,391.94,414.9,421.009,421.785,422.968,424.122,433.537,456.327,484.851,512.914,542.673,567.621,583.266,595.63,609.461,623.133,638.604,658.087,679.458,701.071,723.591,746.068,767.588,789.436,812.432,836.255,861.996,890.688,921.843,953.499,985.489,1019.675,1057.289,1096.896,1137.29,1178.932,1221.557,1263.974,1304.334,1350.662,1403.142,1446.714,1471.862,1490.417,1517.016,1550.776,1590.1,1615.686,1651.486,1715.912,1783.947,1845.78,2011.597,2211.421,2330.267,2449.608,2572.695,2694.451,2806.966,2909.715,3010.313,3104.602,3195.322,3298.946,3411.206,3523.731,3637.066,3749.307,3853.624,3961.043,4088.832,4228.137,4356.028,4479.787,4628.196,4780.97,4934.292,5092.118,5221.963,5367.769,5514.548,5644.736,5819.327,6036.633,6247.461,6432.565,6624.905,6833.944,7025.292,7221.229,7383.724,7508.305,7653.311,7771.355,7880.235,7993.741,8089.209,8191.061,8301.169,8402.276,8500.961,8601.716,8707.93,8851.427,9019.101,9109.901,9103.38,9077.34,9030.796,8962.157,8917.033,8920.643,8985.906,9012.034,8993.649,8990.269,8946.464,8771.762,8684.195,8775.272,8716.633,8671.466,8667.92,8519.727,8427.343,8440.169,8472.543
164.994,166.328,170.17,173.311,179.704,187.607,188.697,182.402,176.171,168.124,160.81,166.619,188.092,213.69,239.167,267.12,283.296,279.098,269.021,261.236,250.974,250.298,269.679,295.97,323.147,353.349,374.841,381.012,382.231,383.717,385.103,393.964,415.01,441.332,467.314,494.921,518.218,533.083,544.999,558.288,571.449,586.259,604.741,624.929,645.334,666.602,687.88,708.367,729.278,751.369,774.304,799,826.36,855.859,885.607,915.528,947.462,982.663,1019.942,1058.294,1098.15,1139.167,1180.11,1219.109,1263.553,1313.546,1354.985,1378.972,1396.601,1421.626,1451.853,1467.745,1493.003,1547.318,1612.488,1681.863,1741.333,1899.106,2089.082,2202.885,2317.528,2435.812,2552.984,2661.563,2760.99,2858.444,2949.977,3038.155,3138.684,3247.633,3357.005,3467.178,3576.367,3678.132,3782.975,3907.367,4042.876,4167.546,4288.333,4432.867,4581.693,4731.211,4885.182,5012.337,5154.919,5298.636,5426.613,5597.393,5809.422,6015.327,6196.599,6385.024,6589.645,6777.349,6969.663,7129.691,7253.287,7396.703,7514.011,7622.579,7735.6,7831.234,7933.108,8043.145,8144.539,8243.425,8344.406,8450.766,8593.323,8759.479,8851.028,8848.049,8826.12,8784.092,8720.445,8679.52,8685.968,8752.443,8780.782,8765.685,8765.241,8725.405,8557.809,8475.176,8566.781,8512.129,8470.644,8469.796,8327.519,8239.739,8254.708
144.736,144.089,145.384,148.857,151.786,157.611,164.689,165.756,160.322,154.966,147.989,141.602,146.754,165.716,188.31,210.502,234.874,249.178,245.899,237.508,230.901,222.191,222.069,239.882,264.015,289.06,316.822,336.726,342.772,344.277,345.942,347.485,355.782,375.128,399.305,423.247,448.734,470.382,484.43,495.833,508.501,521.051,535.089,552.448,571.357,590.487,610.449,630.5,649.935,669.864,690.942,712.774,736.151,761.836,789.282,816.826,844.512,874.152,907.049,942.23,978.769,1016.971,1056.39,1095.741,1133.16,1175.441,1222.664,1261.723,1284.332,1300.84,1323.155,1331.448,1346.939,1389.889,1445.19,1511.492,1577.634,1634.587,1783.927,1963.792,2072.492,2182.088,2295.262,2407.563,2511.883,2607.648,2701.633,2790.066,2875.406,2972.635,3078.005,3183.818,3290.455,3396.307,3495.224,3597.161,3717.789,3849.077,3970.122,4087.615,4227.856,4372.354,4517.661,4667.266,4791.355,4930.427,5070.773,5196.176,5362.694,5568.848,5769.277,5946.289,6130.266,6329.95,6513.565,6701.654,6858.88,6981.191,7122.529,7238.863,7346.776,7459.06,7554.64,7656.431,7766.182,7867.43,7966.359,8067.399,8173.626,8315.003,8479.294,8571.45,8572.132,8554.316,8516.894,8458.349,8421.748,8431.09,8498.677,8529.166,8517.528,8520.171,8484.493,8324.493,8247.015,8338.961,8288.533,8250.977,8252.889,8116.966,8034.01
124.944,124.957,124.513,125.731,128.897,131.63,136.809,143.048,144.06,139.446,134.883,128.853,123.319,127.844,144.403,163.854,182.965,204.282,217.206,214.874,207.851,202.464,195.302,195.763,212.157,234.212,257.103,282.383,300.606,306.394,308.057,309.822,311.479,319.214,336.907,358.993,380.935,404.333,424.331,437.515,448.331,460.286,472.117,485.262,501.406,518.971,536.768,555.388,574.178,592.495,611.317,631.157,651.606,673.324,696.948,722.063,747.265,772.711,800.209,831.079,864.434,899.335,935.929,973.669,1011.241,1046.838,1086.713,1130.953,1167.437,1188.498,1203.272,1205.262,1213.133,1245.648,1289.791,1346.215,1409.009,1471.764,1525.965,1666.691,1836.313,1939.583,2043.846,2151.635,2258.739,2358.45,2450.229,2540.39,2625.418,2707.729,2801.4,2902.782,3004.657,3107.461,3209.651,3305.383,3404.073,3520.52,3647.148,3764.216,3878.03,4013.591,4153.337,4293.909,4438.689,4559.436,4694.668,4831.208,4953.65,5115.374,5315.055,5509.489,5681.681,5860.685,6054.912,6233.799,6417.208,6571.202,6691.733,6830.648,6945.595,7052.561,7163.792,7259.192,7360.657,7469.605,7570.504,7669.26,7770.033,7875.935,8015.783,8177.835,8270.447,8274.697,8260.999,8228.197,8174.899,8142.769,8154.997,8223.498,8256.178,8248.166,8253.971,8222.627,8070.624,7998.488,8090.65,8044.7,8011.207,8015.983,7886.743
105.6,106.56,106.671,106.374,107.555,110.438,112.884,117.404,122.831,123.797,119.915,116.026,110.859,106.131,110.061,124.096,140.649,157.215,176.036,187.722,186.041,180.383,176.197,170.508,171.529,186.536,206.512,227.216,249.996,266.497,271.923,273.656,275.474,277.209,284.377,300.455,320.502,340.481,361.82,380.168,392.437,402.582,413.735,424.742,436.914,451.791,467.968,484.404,501.652,519.124,536.205,553.703,572.042,590.793,610.497,631.819,654.504,677.398,700.797,726.471,755.625,787.361,820.7,855.635,891.542,927.129,960.706,998.015,1039.136,1072.929,1092.26,1088.482,1090.235,1114.536,1148.254,1193.383,1246.533,1305.685,1364.823,1416.204,1548.268,1707.307,1804.889,1903.57,2005.665,2107.23,2202.008,2289.45,2375.477,2456.898,2535.938,2625.66,2722.678,2820.314,2918.948,3017.119,3109.32,3204.37,3316.211,3437.791,3550.474,3660.26,3790.715,3925.166,4060.535,4200.139,4317.222,4448.145,4580.426,4699.44,4855.837,5048.483,5236.27,5403.097,5576.609,5764.65,5938.325,6116.507,6266.631,6385.035,6521.002,6634.199,6739.86,6849.832,6944.769,7045.344,7153.226,7253.498,7351.696,7451.978,7557.234,7695.177,7854.603,7947.28,7955.012,7945.346,7917.212,7869.341,7841.739,7856.757,7926.086,7960.989,7956.685,7965.699,7938.748,7795.113,7728.595,7820.834,7779.505,7750.257,7757.855
88.406,88.894,89.785,89.945,89.816,90.964,93.49,95.621,99.507,104.188,105.079,101.811,98.525,94.167,90.184,93.342,105.106,119.285,133.804,150.347,160.676,159.659,155.297,152.228,147.887,149.337,162.917,180.805,199.312,219.619,234.382,239.383,241.131,242.958,244.728,251.316,265.818,283.879,301.937,321.253,337.95,349.255,358.661,368.933,379.058,390.221,403.808,418.59,433.653,449.489,465.546,481.204,497.149,513.71,530.448,547.942,566.909,587.241,608.064,629.774,653.965,681.633,711.851,743.6,776.753,810.657,844.106,875.554,910.23,948.197,979.398,981.04,977.523,995.237,1020.452,1054.792,1097.099,1146.868,1202.178,1257.652,1306.243,1429.395,1577.622,1669.306,1762.135,1858.232,1953.958,2043.473,2126.284,2207.977,2285.554,2360.963,2446.384,2538.749,2631.818,2725.935,2819.732,2908.014,2999.034,3105.901,3222.01,3329.959,3435.331,3560.143,3688.835,3818.657,3952.702,4065.664,4191.81,4319.321,4434.445,4585.032,4769.963,4950.49,5111.431,5278.737,5460.051,5627.951,5800.157,5945.947,6061.711,6194.265,6305.287,6409.416,6517.756,6611.628,6711.038,6817.502,6916.697,7014.083,7113.515,7217.789,7353.453,7509.614,7601.99,7613.01,7607.322,7583.951,7541.563,7518.465,7536.302,7606.363,7643.428,7642.879,7655.016,7632.461,7497.664,7437.028,7529.084,7492.563,7467.578
73.755,73.388,73.861,74.655,74.89,74.909,75.938,78.094,79.916,83.23,87.203,87.969,85.243,82.52,78.903,75.412,77.933,87.901,100.165,112.826,127.103,136.247,135.852,132.659,130.588,127.377,129.065,141.182,156.997,173.34,191.228,204.279,208.824,210.54,212.336,214.1,220.101,233.072,249.21,265.401,282.739,297.793,308.1,316.711,326.068,335.294,345.437,357.743,371.137,384.803,399.159,413.65,427.694,441.854,456.375,470.959,486.242,502.984,521.249,540.393,560.775,583.727,610.024,638.711,668.766,699.995,731.777,763.016,792.303,824.361,859.067,872.721,874.676,886.732,904.909,930.198,962.261,1001.667,1047.895,1099.35,1151.216,1196.828,1310.929,1448.21,1533.782,1620.514,1710.37,1799.975,1883.967,1961.978,2039.13,2112.535,2184.001,2264.867,2352.28,2440.466,2529.739,2618.787,2702.785,2789.454,2890.966,3001.27,3104.114,3204.595,3323.329,3445.944,3569.869,3697.861,3806.273,3927.149,4049.414,4160.256,4304.445,4481.062,4653.779,4808.142,4968.744,5142.747,5304.14,5469.836,5610.694,5723.378,5852.015,5960.601,6062.81,6168.843,6261.373,6359.248,6463.781,6561.618,6657.798,6756.021,6859,6991.763,7144.089,7235.686,7249.838,7248.133,7229.457,7192.521,7174.039,7194.726,7265.331,7304.454,7307.557,7322.667,7304.617,7179.078,7124.465,7216.122,7184.412
61.107,60.318,60.071,60.498,61.233,61.532,61.605,62.485,64.29,65.841,68.617,71.906,72.546,70.325,68.113,64.993,62.011,64.202,72.766,83.311,94.124,106.4,114.492,114.636,112.462,111.184,108.841,110.602,121.249,135.05,149.293,164.859,176.263,180.34,181.988,183.716,185.436,190.855,202.357,216.654,231.041,246.455,259.896,269.183,276.981,285.427,293.75,302.881,313.921,325.918,338.142,350.901,363.683,375.935,388.108,400.508,412.998,426.253,441.099,457.722,475.57,494.873,516.695,541.608,568.67,596.899,626.092,655.691,684.702,711.841,740.202,758.457,772.422,788.246,800.348,818.073,841.61,871.337,907.711,950.414,998.106,1046.222,1088.729,1193.725,1319.964,1399.245,1479.702,1563.1,1646.383,1724.727,1797.773,1870.097,1939.057,2006.368,2082.423,2164.61,2247.628,2331.716,2415.682,2495.106,2577.092,2672.972,2777.125,2874.416,2969.631,3082.017,3198.246,3315.814,3437.318,3540.742,3655.901,3772.521,3878.582,4015.88,4183.665,4347.873,4495.203,4648.581,4814.532,4968.914,5127.462,5262.883,5372.015,5496.428,5602.162,5701.76,5805.172,5895.975,5991.789,6094.084,6190.139,6284.734,6381.423,6482.532,6611.876,6759.694,6850.105,6867.318,6869.409,6855.284,6823.922,6810.161,6833.619,6904.539,6945.468,6952.058,6970.122,6956.623,6840.629,6792.206,6883.069
49.743,49.181,48.587,48.418,48.829,49.51,49.795,49.877,50.612,52.114,53.407,55.669,58.345,58.891,57.122,55.203,52.583,50.27,52.329,59.649,68.523,77.721,88.231,95.371,95.957,94.578,93.86,92.159,93.867,103.085,114.962,127.21,140.593,150.442,154.052,155.602,157.239,158.893,163.744,173.855,186.404,199.063,212.63,224.498,232.778,239.769,247.311,254.743,262.871,272.643,283.221,293.921,304.989,315.942,326.264,336.435,346.839,357.469,369.062,382.455,397.829,414.625,432.947,453.611,477.036,502.334,528.617,555.698,583.073,609.842,632.433,646.51,665.92,691.053,705.747,717.072,733.549,755.287,782.568,815.947,855.24,899.068,943.359,982.683,1078.545,1193.72,1266.601,1340.634,1417.441,1494.333,1566.92,1634.772,1702.047,1766.388,1829.326,1900.348,1977.073,2054.629,2133.249,2211.873,2286.432,2363.517,2453.473,2551.068,2642.47,2732.213,2837.994,2947.418,3058.244,3172.84,3270.882,3379.963,3490.452,3591.321,3721.313,3879.615,4034.872,4174.699,4320.176,4477.587,4624.371,4775.24,4904.7,5010.02,5129.748,5231.917,5328.607,5428.962,5517.502,5610.961,5710.557,5804.423,5897.098,5991.663,6090.453,6215.742,6358.483,6447.419,6467.398,6473.041,6463.493,6437.814,6428.754,6454.847,6525.707,6568.133,6578.185,6599.105,6590.102,6483.944,6441.657
39.629,39.355,38.941,38.49,38.408,38.803,39.377,39.621,39.702,40.317,41.542,42.581,44.393,46.553,47.023,45.511,43.904,41.908,40.307,42.239,48.339,55.766,63.548,72.5,78.779,79.649,78.828,78.478,77.242,78.821,86.677,96.76,107.161,118.528,126.933,130.09,131.529,133.063,134.636,138.946,147.75,158.653,169.676,181.483,191.851,199.156,205.349,212.003,218.549,225.67,234.169,243.283,252.407,261.724,270.784,279.229,287.579,296.267,305.428,315.803,328.126,342.483,358.31,375.596,394.974,416.754,440.146,464.371,489.255,514.34,535.316,545.625,562.322,590.687,613.082,626.112,636.683,651.867,671.707,696.587,727.095,762.909,802.843,843.279,879.327,966.088,1070.271,1136.671,1204.21,1274.412,1344.869,1411.538,1474.03,1536.127,1595.675,1654.061,1719.858,1790.878,1862.737,1935.672,2008.71,2078.23,2150.168,2233.848,2324.593,2409.941,2494.01,2592.811,2695.094,2798.814,2906.135,2998.479,3101.023,3204.989,3300.324,3422.448,3570.871,3716.727,3848.423,3985.57,4133.876,4272.567,4415.211,4538.42,4639.492,4753.788,4852.087,4945.422,5042.135,5128.119,5218.753,5315.213,5406.532,5496.664,5588.654,5684.534,5805.229,5942.467,6029.406,6051.812,6060.945,6055.993,6035.963,6031.505,6059.926,6130.294,6174.069,6187.457,6211.048,6206.503,6110.227
31.064,30.784,30.592,30.282,29.97,29.959,30.292,30.75,30.951,31.038,31.544,32.511,33.334,34.777,36.505,36.791,35.545,34.374,33.029,32.013,33.697,38.751,44.928,51.475,59.062,64.51,65.5,65.048,64.927,64.031,65.436,72.035,80.484,89.206,98.745,105.835,108.569,109.893,111.317,112.799,116.594,124.18,133.55,143.036,153.196,162.151,168.512,173.921,179.702,185.363,191.475,198.683,206.326,213.868,221.434,228.719,235.516,242.357,249.733,257.856,267.363,278.815,292.218,307.009,323.11,341.015,360.981,382.324,404.36,426.923,445.506,455.409,469.185,493.615,518.49,538.025,549.915,559.682,573.48,591.466,614.065,641.654,673.985,710.037,746.585,779.294,857.068,950.39,1010.308,1071.395,1135.016,1198.959,1259.618,1316.672,1373.475,1428.101,1481.784,1542.159,1607.3,1673.299,1740.358,1807.688,1871.97,1938.458,2015.627,2099.41,2178.547,2256.611,2348.15,2442.99,2539.292,2639.056,2725.287,2820.945,2918.076,3007.379,3121.314,3259.467,3395.331,3518.514,3646.831,3785.565,3915.655,4049.785,4166.28,4262.386,4370.931,4464.89,4554.268,4647.023,4729.967,4817.328,4910.26,4998.374,5085.507,5174.31,5266.779,5382.498,5513.555,5597.958,5622.648,5635.198,5634.703,5620.188,5620.036,5650.404,5720.028,5764.876,5781.381,5807.471,5807.1
24.011,23.659,23.459,23.32,23.111,22.915,22.924,23.185,23.543,23.716,23.805,24.201,24.953,25.608,26.753,28.017,28.191,27.316,26.619,25.791,25.122,26.585,30.744,35.847,41.325,47.682,52.317,53.31,53.092,53.108,52.458,53.672,59.142,66.132,73.356,81.267,87.183,89.533,90.743,92.055,93.429,96.73,103.192,111.146,119.212,127.851,135.481,140.935,145.575,150.496,155.281,160.379,166.32,172.531,178.542,184.518,190.291,195.764,201.488,207.954,215.347,224.149,234.77,247.149,260.757,275.486,291.74,309.738,328.887,348.585,364.519,373.074,386.299,406.768,428.017,449.603,466.93,477.663,486.529,498.978,515.224,535.509,560.188,589.077,621.262,653.929,683.286,752.249,834.958,888.504,943.231,1000.281,1057.708,1112.358,1163.924,1215.372,1264.991,1313.821,1368.661,1427.82,1487.832,1548.962,1610.454,1669.254,1730.108,1800.711,1877.448,1950.103,2021.935,2105.985,2193.142,2281.809,2373.664,2453.489,2542.003,2631.856,2714.863,2820.305,2947.676,3073.23,3187.474,3306.562,3435.262,3556.524,3681.695,3790.767,3881.625,3983.932,4072.936,4158.053,4246.332,4325.779,4409.471,4498.186,4582.631,4666.131,4751.233,4839.957,4950.028,5074.248,5155.8,5182.609,5198.336,5202.043,5192.687,5196.452,5228.559,5297.029,5342.6,5362.002,5390.154
18.451,17.903,17.648,17.5,17.417,17.294,17.159,17.17,17.371,17.656,17.805,17.88,18.189,18.777,19.302,20.116,21.038,21.244,20.759,20.422,19.892,19.489,20.748,24.143,28.334,32.864,38.105,41.969,42.894,42.822,42.91,42.441,43.469,47.943,53.653,59.564,66.05,70.934,72.939,74.034,75.224,76.474,79.307,84.737,91.403,98.171,105.41,111.813,116.401,120.29,124.38,128.302,132.418,137.156,142.024,146.684,151.343,155.923,160.437,165.403,171.23,178.026,186.141,195.859,207.091,219.361,232.56,247.025,262.933,279.767,293.111,299.828,311.356,330.22,347.942,366.342,385.139,400.331,409.851,417.841,429.041,443.519,461.505,483.334,508.827,537.21,566.061,592.081,652.514,725.005,772.35,820.811,871.38,922.392,971.077,1017.177,1063.267,1107.803,1151.719,1200.98,1254.111,1308.16,1363.305,1418.801,1472.002,1527.214,1591.234,1660.74,1726.765,1792.203,1868.61,1947.951,2028.714,2112.456,2185.683,2266.684,2349.064,2425.529,2522.053,2638.427,2753.346,2858.328,2967.809,3086.329,3198.386,3313.947,3415.356,3500.503,3595.967,3679.727,3760.066,3843.404,3918.956,3998.281,4082.316,4162.444,4241.787,4322.864,4407.179,4510.974,4627.959,4706.355,4734.948,4753.48,4760.907,4756.243,4763.703,4797.135,4863.997,4909.935,4931.726
13.492,13.444,13.049,12.863,12.771,12.733,12.652,12.556,12.569,12.73,12.954,13.072,13.139,13.389,13.851,14.205,14.786,15.529,15.832,15.627,15.466,15.158,14.945,16.015,18.771,22.171,25.851,30.098,33.258,34.081,34.093,34.214,33.88,34.737,38.347,42.952,47.73,52.985,56.975,58.671,59.647,60.704,61.814,64.204,68.702,74.209,79.797,85.764,91.034,94.805,97.98,101.27,104.374,107.581,111.217,114.929,118.497,122.139,125.862,129.728,134.163,139.462,145.674,153.037,161.756,171.731,182.554,194.131,206.729,220.481,231.45,236.299,245.647,262.144,278.351,293.652,309.439,325.599,338.702,347.072,354.267,364.188,376.914,392.664,411.705,433.901,458.606,483.745,506.502,558.819,621.592,662.926,705.298,749.583,794.338,837.191,877.907,918.661,958.14,997.148,1040.853,1088.066,1136.184,1185.283,1234.762,1282.425,1332.024,1389.352,1451.595,1510.932,1569.886,1638.61,1709.972,1782.726,1858.291,1924.63,1998.007,2072.771,2142.332,2229.809,2335.001,2439.089,2534.533,2634.36,2742.43,2844.742,2950.554,3043.898,3122.773,3211.157,3289.18,3364.3,3442.314,3513.278,3587.803,3666.521,3741.816,3816.698,3893.069,3972.378,4069.536,4178.951,4253.755,4283.668,4304.41,4314.97,4314.708,4325.387,4359.689,4424.49,4470.167
9.855,9.587,9.555,9.273,9.152,9.104,9.085,9.03,8.966,8.986,9.114,9.284,9.38,9.447,9.652,9.961,10.204,10.677,11.334,11.681,11.604,11.563,11.406,11.324,12.228,14.434,17.14,20.076,23.459,25.999,26.701,26.758,26.89,26.659,27.361,30.235,33.899,37.713,41.919,45.142,46.557,47.407,48.325,49.283,51.263,54.928,59.397,63.925,68.743,72.984,76.001,78.501,81.057,83.421,85.81,88.524,91.321,94.064,96.98,100.116,103.527,107.524,112.311,117.891,124.432,132.082,140.75,150.097,160.034,170.763,179.327,182.607,189.817,203.651,217.626,231.427,244.346,257.705,271.365,282.541,289.875,296.233,304.889,315.923,329.503,345.871,364.923,386.113,407.705,427.352,472.057,525.677,561.269,597.829,636.087,674.838,712.061,747.511,783.061,817.581,851.758,890.087,931.509,973.734,1016.865,1060.492,1102.726,1146.658,1197.348,1252.408,1305.082,1357.572,1418.564,1481.965,1546.757,1614.021,1673.44,1739.16,1806.086,1868.667,1947.007,2040.978,2134.134,2220.113,2310.131,2407.376,2499.93,2595.723,2680.559,2752.985,2833.877,2905.785,2975.345,3047.39,3113.386,3182.514,3255.442,3325.642,3395.392,3466.494,3540.474,3630.713,3732.151,3802.863,3833.43,3855.706,3869.021,3872.574,3885.967,3920.668,3982.72
