"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
12.563,12.854,13.291,13.793,14.184,14.52,14.879,15.275,15.739,16.186,16.615,17.1,17.64,18.303,19.206,20.319,21.429,22.215,22.635,23.093,23.832,24.629,25.081,25.173,25.322,25.681,25.922,26.125,26.392,26.506,26.609,26.706,26.851,27.206,27.857,28.785,29.716,30.618,31.578,32.644,33.758,35.275,36.812,37.669,38.728,40.236,41.681,43.031,44.301,45.397,46.267,46.799,47.13,47.571,48.196,48.913,49.797,50.98,52.343,53.932,55.551,57.05,58.621,60.476,62.694,65.129,67.79,70.862,74.183,77.504,81.293,85.216,89.132,93.593,98.141,102.465,107.069,110.922,114.005,117.99,123.016,128.667,133.795,137.842,141.256,144.819,148.918,153.075,156.811,159.943,162.67,165.409,168.011,170.625,173.387,175.042,175.732,176.495,176.521,176.275,176.851,177.155,177.596,179.048,181.019,183.238,184.629,186.087,188.391,190.614,190.723,188.231,183.647,178.033,174.345,173.217,173.703,174.859,175.852,176.341,176.566,176.702,177.06,177.589,178.027,178.309,178.583,178.696,178.618,178.4,177.898,177.18,176.234,174.961,173.609,172.326,171.063,169.889,168.802,167.804,166.829,166.021,165.326,164.504,163.743,163.067,162.353,161.563,160.74,159.951,159.167
12.152,12.367,12.654,13.081,13.575,13.964,14.299,14.656,15.044,15.515,15.982,16.418,16.902,17.434,18.087,18.976,20.061,21.145,21.906,22.296,22.73,23.442,24.216,24.659,24.768,24.93,25.229,25.476,25.727,25.98,26.067,26.13,26.125,26.333,26.857,27.535,28.457,29.375,30.267,31.209,32.256,33.334,34.821,36.346,37.157,38.161,39.641,41.08,42.444,43.708,44.729,45.558,46.109,46.45,46.907,47.541,48.276,49.194,50.379,51.73,53.331,54.978,56.492,58.06,59.89,62.066,64.523,67.201,70.2,73.46,76.813,80.557,84.522,88.594,93.067,97.597,101.903,106.491,110.331,113.405,117.377,122.386,128.018,133.13,137.166,140.573,144.126,148.214,152.363,156.09,159.216,161.941,164.678,167.28,169.893,172.654,174.31,175.006,175.775,175.814,175.579,176.163,176.478,176.929,178.385,180.357,182.578,183.977,185.442,187.747,189.973,190.09,187.617,183.059,177.472,173.803,172.687,173.183,174.346,175.345,175.84,176.073,176.22,176.583,177.119,177.565,177.858,178.143,178.263,178.19,177.981,177.487,176.778,175.841,174.578,173.237,171.962,170.708,169.544,168.466,167.476,166.508,165.706,165.018,164.202,163.448,162.78,162.072,161.29,160.474,159.69
11.729,11.957,12.169,12.449,12.87,13.361,13.748,14.081,14.43,14.822,15.309,15.785,16.221,16.697,17.218,17.857,18.721,19.781,20.838,21.569,21.941,22.355,23.049,23.813,24.263,24.377,24.477,24.781,25.078,25.317,25.544,25.595,25.555,25.61,25.984,26.532,27.203,28.111,29.018,29.895,30.82,31.831,32.885,34.358,35.837,36.606,37.59,39.063,40.513,41.869,43.063,44.048,44.896,45.458,45.813,46.276,46.925,47.69,48.608,49.781,51.145,52.773,54.435,55.949,57.495,59.284,61.477,63.947,66.558,69.501,72.782,76.085,79.867,83.981,88.068,92.523,97.035,101.326,105.894,109.721,112.786,116.745,121.737,127.347,132.442,136.468,139.865,143.409,147.488,151.625,155.343,158.465,161.188,163.923,166.524,169.136,171.894,173.552,174.255,175.034,175.082,174.859,175.453,175.779,176.237,177.696,179.672,181.898,183.303,184.773,187.081,189.309,189.436,186.983,182.451,176.89,173.242,172.141,172.645,173.815,174.819,175.322,175.565,175.72,176.09,176.633,177.09,177.394,177.685,177.81,177.746,177.547,177.06,176.361,175.434,174.181,172.85,171.583,170.34,169.188,168.118,167.134,166.173,165.378,164.697,163.89,163.144,162.483,161.782,161.007,160.197
11.317,11.535,11.759,11.966,12.242,12.66,13.148,13.533,13.856,14.208,14.617,15.113,15.589,16.015,16.478,16.986,17.605,18.447,19.48,20.506,21.217,21.576,21.982,22.666,23.43,23.874,23.925,24.033,24.388,24.675,24.89,25.081,25.029,25.043,25.259,25.654,26.192,26.85,27.75,28.642,29.503,30.396,31.384,32.426,33.86,35.3,36.052,37.033,38.514,39.953,41.245,42.407,43.414,44.272,44.844,45.203,45.68,46.353,47.115,48.023,49.209,50.601,52.245,53.906,55.399,56.906,58.709,60.91,63.318,65.878,68.837,72.06,75.397,79.325,83.454,87.526,91.962,96.454,100.725,105.275,109.088,112.144,116.09,121.063,126.652,131.73,135.742,139.13,142.665,146.732,150.857,154.568,157.685,160.406,163.139,165.738,168.347,171.102,172.763,173.476,174.262,174.322,174.113,174.716,175.05,175.517,176.981,178.962,181.192,182.602,184.077,186.387,188.619,188.759,186.326,181.818,176.286,172.661,171.575,172.088,173.262,174.272,174.785,175.036,175.197,175.577,176.131,176.599,176.909,177.207,177.34,177.285,177.092,176.615,175.926,175.01,173.768,172.446,171.19,169.958,168.815,167.754,166.777,165.824,165.037,164.364,163.565,162.827,162.174,161.48,160.711
10.991,11.119,11.335,11.553,11.758,12.033,12.449,12.932,13.306,13.632,13.999,14.419,14.917,15.38,15.793,16.242,16.733,17.332,18.15,19.154,20.157,20.855,21.21,21.613,22.299,23.049,23.425,23.485,23.65,23.997,24.259,24.439,24.521,24.515,24.689,24.924,25.306,25.831,26.485,27.372,28.25,29.079,29.95,30.928,31.94,33.34,34.758,35.51,36.5,37.968,39.348,40.614,41.797,42.815,43.681,44.254,44.623,45.12,45.789,46.541,47.462,48.676,50.083,51.727,53.367,54.822,56.34,58.151,60.294,62.655,65.226,68.12,71.376,74.858,78.799,82.911,86.965,91.38,95.851,100.105,104.635,108.433,111.48,115.41,120.364,125.931,130.988,134.986,138.367,141.892,145.946,150.061,153.763,156.875,159.594,162.323,164.92,167.526,170.279,171.945,172.667,173.462,173.534,173.338,173.95,174.292,174.768,176.239,178.225,180.458,181.874,183.353,185.665,187.903,188.055,185.641,181.16,175.659,172.059,170.986,171.505,172.685,173.704,174.225,174.483,174.655,175.046,175.61,176.084,176.401,176.708,176.85,176.802,176.619,176.153,175.474,174.566,173.335,172.025,170.782,169.56,168.425,167.371,166.404,165.459,164.681,164.017,163.226,162.496,161.851,161.164
10.697,10.784,10.912,11.121,11.337,11.543,11.818,12.23,12.703,13.079,13.419,13.799,14.221,14.704,15.152,15.552,15.986,16.459,17.038,17.827,18.808,19.798,20.492,20.849,21.255,21.927,22.608,22.991,23.11,23.27,23.59,23.817,23.884,24.005,24.155,24.346,24.567,24.937,25.46,26.105,26.98,27.828,28.636,29.495,30.448,31.436,32.816,34.227,34.987,35.969,37.383,38.738,40.024,41.218,42.244,43.108,43.686,44.072,44.566,45.226,45.99,46.937,48.164,49.572,51.194,52.797,54.262,55.786,57.544,59.647,62.013,64.513,67.44,70.839,74.336,78.26,82.35,86.383,90.776,95.226,99.46,103.971,107.754,110.789,114.705,119.638,125.181,130.217,134.203,137.573,141.088,145.131,149.233,152.927,156.035,158.749,161.475,164.068,166.673,169.425,171.095,171.826,172.63,172.715,172.531,173.15,173.505,173.992,175.47,177.459,179.693,181.114,182.6,184.917,187.159,187.321,184.927,180.476,175.007,171.43,170.37,170.899,172.087,173.112,173.64,173.909,174.093,174.494,175.066,175.547,175.872,176.187,176.338,176.299,176.126,175.67,175,174.104,172.885,171.588,170.356,169.143,168.016,166.972,166.014,165.079,164.31,163.655,162.873,162.15,161.512
10.359,10.477,10.564,10.689,10.897,11.113,11.319,11.594,11.997,12.47,12.86,13.213,13.595,14.003,14.469,14.906,15.293,15.711,16.164,16.715,17.483,18.451,19.436,20.13,20.491,20.89,21.496,22.181,22.619,22.736,22.869,23.149,23.262,23.367,23.639,23.805,23.98,24.192,24.561,25.08,25.716,26.563,27.387,28.184,29.023,29.955,30.929,32.301,33.713,34.469,35.404,36.794,38.167,39.461,40.663,41.686,42.552,43.144,43.527,44.013,44.684,45.469,46.428,47.654,49.042,50.63,52.24,53.712,55.188,56.911,59.012,61.298,63.836,66.908,70.32,73.797,77.7,81.769,85.781,90.151,94.579,98.793,103.282,107.049,110.074,113.975,118.885,124.402,129.418,133.388,136.748,140.253,144.284,148.374,152.059,155.16,157.87,160.591,163.182,165.787,168.538,170.212,170.952,171.767,171.863,171.691,172.321,172.688,173.186,174.669,176.661,178.897,180.325,181.819,184.139,186.382,186.557,184.187,179.766,174.329,170.775,169.731,170.269,171.464,172.494,173.032,173.314,173.509,173.918,174.496,174.987,175.321,175.643,175.803,175.775,175.612,175.166,174.506,173.623,172.417,171.131,169.908,168.705,167.589,166.556,165.608,164.684,163.923,163.276,162.503,161.789
9.889,10.126,10.245,10.33,10.454,10.663,10.88,11.085,11.355,11.761,12.248,12.65,13.004,13.371,13.765,14.222,14.647,15.019,15.415,15.839,16.369,17.127,18.091,19.073,19.768,20.123,20.465,21.078,21.814,22.244,22.334,22.427,22.593,22.74,22.994,23.281,23.432,23.596,23.811,24.18,24.694,25.304,26.125,26.939,27.719,28.541,29.46,30.431,31.805,33.206,33.922,34.837,36.239,37.616,38.919,40.12,41.143,42.018,42.605,42.983,43.478,44.166,44.959,45.915,47.123,48.48,50.075,51.694,53.12,54.566,56.282,58.293,60.62,63.307,66.392,69.782,73.24,77.121,81.166,85.157,89.504,93.909,98.102,102.568,106.318,109.332,113.215,118.102,123.594,128.587,132.542,135.892,139.386,143.404,147.482,151.155,154.25,156.954,159.673,162.263,164.867,167.616,169.296,170.047,170.869,170.977,170.82,171.46,171.839,172.347,173.837,175.831,178.069,179.505,181.006,183.328,185.576,185.763,183.417,179.026,173.622,170.094,169.066,169.613,170.813,171.852,172.401,172.694,172.899,173.316,173.903,174.401,174.744,175.077,175.246,175.228,175.074,174.638,173.992,173.12,171.927,170.651,169.44,168.249,167.144,166.121,165.184,164.269,163.519,162.881,162.116
9.384,9.649,9.882,9.999,10.084,10.21,10.419,10.636,10.841,11.118,11.541,12.037,12.437,12.777,13.132,13.52,13.966,14.375,14.724,15.088,15.488,16.01,16.77,17.733,18.714,19.404,19.707,20.06,20.723,21.448,21.846,21.893,21.875,22.07,22.361,22.631,22.904,23.044,23.213,23.43,23.797,24.287,24.875,25.686,26.484,27.248,28.058,28.975,29.952,31.319,32.675,33.371,34.299,35.701,37.087,38.388,39.587,40.618,41.489,42.071,42.455,42.962,43.654,44.443,45.38,46.559,47.926,49.532,51.107,52.505,53.934,55.553,57.611,60.092,62.792,65.856,69.225,72.662,76.519,80.541,84.509,88.832,93.212,97.382,101.826,105.558,108.559,112.424,117.287,122.751,127.721,131.661,135,138.483,142.488,146.552,150.214,153.3,156.001,158.718,161.306,163.908,166.656,168.341,169.101,169.932,170.054,169.912,170.565,170.953,171.472,172.966,174.964,177.208,178.65,180.157,182.482,184.735,184.936,182.613,178.252,172.884,169.384,168.371,168.928,170.135,171.184,171.744,172.046,172.26,172.688,173.283,173.79,174.142,174.484,174.663,174.655,174.511,174.088,173.454,172.595,171.412,170.149,168.95,167.77,166.678,165.667,164.739,163.836,163.095,162.466
9.012,9.142,9.402,9.63,9.746,9.835,9.964,10.172,10.389,10.604,10.901,11.332,11.823,12.21,12.54,12.891,13.27,13.698,14.082,14.396,14.734,15.128,15.657,16.419,17.385,18.363,19.001,19.318,19.723,20.377,21.064,21.416,21.35,21.358,21.691,21.997,22.256,22.516,22.661,22.834,23.052,23.399,23.867,24.448,25.242,26.024,26.779,27.588,28.512,29.488,30.811,32.14,32.845,33.774,35.182,36.566,37.867,39.074,40.102,40.964,41.547,41.94,42.449,43.133,43.903,44.813,46.003,47.385,48.949,50.494,51.864,53.191,54.863,57.077,59.572,62.253,65.296,68.644,72.059,75.891,79.889,83.833,88.129,92.484,96.632,101.05,104.763,107.751,111.597,116.436,121.871,126.816,130.74,134.068,137.541,141.529,145.577,149.227,152.306,155.006,157.719,160.305,162.906,165.653,167.341,168.111,168.952,169.089,168.963,169.625,170.026,170.555,172.055,174.059,176.305,177.754,179.268,181.597,183.854,184.069,181.768,177.441,172.112,168.638,167.642,168.208,169.425,170.484,171.053,171.364,171.589,172.026,172.63,173.147,173.51,173.861,174.05,174.053,173.921,173.511,172.889,172.041,170.87,169.62,168.435,167.268,166.188,165.188,164.273,163.38,162.649
8.612,8.77,8.899,9.153,9.379,9.497,9.588,9.719,9.928,10.154,10.39,10.697,11.125,11.604,11.981,12.306,12.646,13.008,13.412,13.759,14.047,14.379,14.781,15.316,16.087,17.055,17.979,18.625,18.993,19.392,20.014,20.653,20.884,20.84,20.982,21.328,21.624,21.871,22.134,22.284,22.459,22.66,22.989,23.451,24.017,24.796,25.569,26.323,27.141,28.064,29.003,30.299,31.625,32.33,33.267,34.674,36.056,37.364,38.568,39.585,40.444,41.032,41.428,41.931,42.592,43.334,44.254,45.459,46.803,48.336,49.84,51.1,52.484,54.315,56.548,59.026,61.688,64.711,68.035,71.428,75.236,79.207,83.126,87.394,91.722,95.846,100.237,103.93,106.904,110.731,115.541,120.947,125.867,129.774,133.09,136.549,140.522,144.553,148.191,151.265,153.96,156.669,159.254,161.854,164.599,166.291,167.071,167.923,168.075,167.964,168.637,169.049,169.59,171.098,173.106,175.355,176.811,178.333,180.666,182.927,183.154,180.88,176.589,171.297,167.852,166.873,167.452,168.678,169.744,170.322,170.644,170.881,171.328,171.941,172.469,172.841,173.202,173.402,173.417,173.298,172.899,172.29,171.453,170.298,169.062,167.889,166.737,165.669,164.681,163.778,162.897
8.082,8.377,8.534,8.66,8.91,9.134,9.254,9.347,9.479,9.698,9.943,10.191,10.498,10.918,11.385,11.755,12.066,12.389,12.729,13.098,13.419,13.701,14.042,14.451,14.999,15.775,16.692,17.618,18.308,18.672,19.047,19.625,20.142,20.386,20.468,20.625,20.961,21.246,21.495,21.761,21.913,22.075,22.262,22.584,23.033,23.585,24.355,25.127,25.89,26.708,27.599,28.515,29.805,31.121,31.832,32.77,34.175,35.565,36.869,38.06,39.072,39.934,40.523,40.913,41.392,42.023,42.77,43.704,44.873,46.185,47.667,49.052,50.37,51.916,53.775,55.994,58.454,61.097,64.097,67.397,70.767,74.547,78.49,82.383,86.624,90.923,95.019,99.383,103.055,106.014,109.819,114.602,119.975,124.868,128.758,132.06,135.505,139.459,143.475,147.102,150.167,152.857,155.564,158.148,160.745,163.487,165.184,165.976,166.839,167.005,166.91,167.594,168.018,168.573,170.088,172.099,174.35,175.815,177.345,179.681,181.944,182.186,179.94,175.685,170.433,167.02,166.062,166.654,167.886,168.959,169.548,169.882,170.13,170.588,171.212,171.749,172.132,172.504,172.715,172.743,172.636,172.249,171.651,170.829,169.689,168.468,167.31,166.171,165.117,164.143,163.251
7.548,7.859,8.148,8.301,8.427,8.675,8.898,9.018,9.114,9.255,9.491,9.748,9.998,10.3,10.71,11.165,11.517,11.813,12.118,12.426,12.771,13.086,13.377,13.723,14.148,14.706,15.434,16.35,17.313,17.997,18.343,18.685,19.146,19.665,20.021,20.116,20.265,20.592,20.878,21.129,21.395,21.537,21.686,21.867,22.176,22.61,23.157,23.927,24.706,25.471,26.26,27.128,28.042,29.321,30.631,31.341,32.282,33.694,35.079,36.368,37.553,38.568,39.432,40.014,40.379,40.824,41.455,42.212,43.111,44.247,45.499,46.855,48.297,49.778,51.359,53.211,55.413,57.855,60.477,63.455,66.73,70.074,73.826,77.739,81.603,85.814,90.082,94.15,98.485,102.133,105.076,108.859,113.612,118.953,123.817,127.687,130.975,134.404,138.34,142.34,145.954,149.011,151.697,154.4,156.981,159.576,162.314,164.016,164.819,165.693,165.874,165.795,166.49,166.93,167.498,169.018,171.033,173.288,174.761,176.298,178.637,180.904,181.162,178.944,174.727,169.519,166.141,165.202,165.804,167.044,168.125,168.726,169.071,169.332,169.801,170.435,170.982,171.376,171.761,171.985,172.024,171.929,171.555,170.971,170.165,169.04,167.834,166.692,165.568,164.529,163.567
7.12,7.333,7.638,7.918,8.071,8.197,8.443,8.664,8.786,8.89,9.049,9.297,9.556,9.805,10.098,10.493,10.927,11.264,11.545,11.822,12.11,12.449,12.771,13.066,13.431,13.87,14.384,15.113,16.064,17.018,17.681,18,18.233,18.692,19.312,19.672,19.762,19.907,20.233,20.518,20.768,21.024,21.155,21.298,21.465,21.759,22.192,22.741,23.517,24.297,25.034,25.804,26.671,27.576,28.845,30.142,30.857,31.811,33.218,34.586,35.867,37.055,38.074,38.928,39.483,39.811,40.249,40.886,41.611,42.477,43.543,44.663,46.076,47.679,49.203,50.785,52.623,54.808,57.228,59.83,62.783,66.031,69.349,73.07,76.953,80.788,84.965,89.2,93.24,97.543,101.167,104.094,107.853,112.575,117.879,122.713,126.561,129.833,133.246,137.166,141.147,144.746,147.795,150.477,153.175,155.751,158.343,161.078,162.786,163.6,164.484,164.68,164.619,165.327,165.781,166.362,167.889,169.909,172.167,173.647,175.19,177.532,179.804,180.077,177.888,173.713,168.552,165.208,164.291,164.903,166.15,167.242,167.852,168.211,168.484,168.965,169.61,170.168,170.575,170.971,171.208,171.259,171.175,170.816,170.248,169.457,168.347,167.16,166.033,164.924,163.899
6.827,6.903,7.112,7.409,7.684,7.838,7.965,8.207,8.427,8.556,8.678,8.85,9.102,9.361,9.599,9.879,10.254,10.671,10.994,11.251,11.511,11.797,12.142,12.466,12.781,13.162,13.56,14.077,14.844,15.787,16.718,17.352,17.566,17.798,18.352,18.969,19.322,19.41,19.555,19.878,20.16,20.402,20.646,20.77,20.895,21.048,21.343,21.78,22.339,23.114,23.869,24.588,25.358,26.218,27.116,28.367,29.659,30.388,31.34,32.729,34.089,35.375,36.568,37.577,38.402,38.915,39.231,39.675,40.279,40.968,41.755,42.681,43.863,45.441,47.092,48.62,50.191,52.014,54.179,56.578,59.158,62.086,65.306,68.596,72.285,76.135,79.939,84.081,88.283,92.29,96.561,100.159,103.069,106.803,111.493,116.759,121.56,125.385,128.64,132.039,135.938,139.899,143.483,146.524,149.2,151.892,154.464,157.053,159.784,161.495,162.321,163.215,163.427,163.385,164.106,164.573,165.167,166.702,168.726,170.986,172.473,174.024,176.369,178.643,178.932,176.776,172.644,167.532,164.225,163.327,163.951,165.207,166.306,166.929,167.301,167.588,168.079,168.735,169.306,169.726,170.135,170.383,170.446,170.377,170.032,169.48,168.704,167.613,166.442,165.333,164.24
6.593,6.593,6.669,6.874,7.165,7.438,7.59,7.718,7.96,8.186,8.332,8.467,8.643,8.892,9.14,9.367,9.63,9.992,10.396,10.694,10.938,11.197,11.489,11.835,12.177,12.509,12.851,13.256,13.815,14.576,15.496,16.392,16.92,17.135,17.462,18.015,18.622,18.97,19.058,19.201,19.519,19.793,20.022,20.254,20.358,20.468,20.627,20.931,21.38,21.942,22.692,23.428,24.148,24.915,25.765,26.649,27.894,29.189,29.917,30.855,32.236,33.6,34.891,36.073,37.053,37.833,38.33,38.651,39.062,39.629,40.229,40.865,41.859,43.219,44.85,46.507,48.023,49.579,51.386,53.532,55.91,58.467,61.367,64.558,67.819,71.475,75.291,79.061,83.168,87.334,91.308,95.544,99.117,102.008,105.716,110.371,115.596,120.362,124.163,127.403,130.785,134.662,138.604,142.173,145.202,147.871,150.557,153.125,155.709,158.435,160.151,160.987,161.891,162.12,162.098,162.831,163.313,163.921,165.464,167.49,169.75,171.245,172.805,175.152,177.429,177.734,175.613,171.526,166.463,163.191,162.315,162.952,164.216,165.325,165.959,166.345,166.644,167.149,167.817,168.4,168.833,169.252,169.512,169.59,169.536,169.206,168.669,167.911,166.838,165.685,164.593
6.349,6.328,6.333,6.41,6.612,6.898,7.168,7.322,7.454,7.703,7.944,8.101,8.238,8.411,8.649,8.887,9.102,9.36,9.709,10.086,10.37,10.615,10.883,11.175,11.534,11.89,12.185,12.537,12.986,13.543,14.281,15.164,15.956,16.484,16.793,17.125,17.671,18.268,18.61,18.697,18.837,19.142,19.401,19.617,19.828,19.917,20.035,20.206,20.526,20.98,21.521,22.253,22.991,23.709,24.468,25.305,26.184,27.43,28.712,29.428,30.363,31.747,33.114,34.393,35.547,36.486,37.248,37.746,38.038,38.412,38.876,39.309,40.023,41.215,42.633,44.269,45.91,47.412,48.955,50.745,52.871,55.227,57.759,60.633,63.794,67.022,70.644,74.424,78.16,82.23,86.358,90.299,94.499,98.044,100.916,104.597,109.213,114.397,119.128,122.906,126.129,129.491,133.347,137.268,140.82,143.837,146.498,149.177,151.739,154.32,157.04,158.758,159.605,160.521,160.768,160.762,161.508,162.006,162.627,164.176,166.204,168.468,169.971,171.537,173.886,176.166,176.49,174.401,170.361,165.348,162.115,161.262,161.91,163.183,164.301,164.947,165.345,165.659,166.178,166.858,167.453,167.897,168.328,168.602,168.694,168.654,168.34,167.82,167.079,166.025,164.891
6.035,6.044,6.03,6.043,6.125,6.326,6.607,6.874,7.037,7.183,7.443,7.687,7.84,7.972,8.137,8.37,8.606,8.822,9.072,9.399,9.764,10.06,10.323,10.597,10.88,11.226,11.546,11.855,12.252,12.7,13.233,13.934,14.719,15.512,16.127,16.445,16.779,17.316,17.901,18.235,18.318,18.448,18.733,18.977,19.198,19.422,19.529,19.666,19.854,20.186,20.64,21.174,21.899,22.634,23.343,24.085,24.911,25.785,27.015,28.279,28.99,29.925,31.305,32.66,33.919,35.044,35.959,36.719,37.205,37.469,37.706,37.964,38.474,39.393,40.641,42.059,43.678,45.302,46.789,48.318,50.092,52.197,54.529,57.037,59.882,63.011,66.209,69.794,73.537,77.237,81.269,85.359,89.264,93.428,96.945,99.796,103.447,108.025,113.166,117.862,121.615,124.817,128.161,131.995,135.893,139.425,142.43,145.083,147.755,150.312,152.886,155.599,157.319,158.178,159.106,159.368,159.382,160.141,160.653,161.288,162.842,164.874,167.138,168.649,170.222,172.572,174.857,175.199,173.144,169.15,164.19,160.998,160.166,160.827,162.107,163.235,163.893,164.305,164.633,165.166,165.858,166.465,166.921,167.365,167.652,167.758,167.733,167.436,166.933,166.21,165.175
5.66,5.692,5.71,5.707,5.728,5.815,6.015,6.292,6.565,6.744,6.905,7.162,7.394,7.538,7.665,7.832,8.069,8.307,8.515,8.743,9.06,9.436,9.751,10.021,10.283,10.553,10.865,11.2,11.557,11.951,12.372,12.867,13.48,14.271,15.143,15.765,16.088,16.418,16.942,17.515,17.839,17.909,18.018,18.287,18.535,18.768,19.009,19.137,19.294,19.498,19.832,20.279,20.81,21.534,22.261,22.956,23.688,24.506,25.366,26.578,27.828,28.539,29.473,30.838,32.174,33.408,34.514,35.428,36.17,36.626,36.743,36.758,37.105,37.843,38.824,40.069,41.472,43.074,44.681,46.154,47.668,49.423,51.507,53.815,56.297,59.112,62.209,65.373,68.921,72.626,76.289,80.28,84.332,88.201,92.326,95.813,98.641,102.261,106.799,111.898,116.555,120.281,123.465,126.79,130.599,134.472,137.985,140.977,143.621,146.284,148.834,151.4,154.105,155.829,156.701,157.639,157.918,157.952,158.723,159.25,159.898,161.458,163.493,165.757,167.274,168.856,171.209,173.497,173.855,171.834,167.889,162.985,159.833,159.024,159.698,160.987,162.123,162.793,163.22,163.565,164.111,164.814,165.431,165.9,166.357,166.659,166.78,166.77,166.489,166.004,165.3
5.325,5.296,5.335,5.363,5.371,5.402,5.494,5.692,5.976,6.259,6.449,6.607,6.846,7.061,7.202,7.337,7.515,7.755,7.981,8.168,8.389,8.722,9.117,9.438,9.694,9.94,10.178,10.507,10.888,11.239,11.604,11.982,12.402,13.033,13.899,14.774,15.396,15.716,16.037,16.551,17.107,17.41,17.459,17.555,17.827,18.085,18.337,18.597,18.747,18.922,19.13,19.457,19.904,20.439,21.157,21.869,22.552,23.276,24.081,24.93,26.126,27.363,28.07,28.994,30.34,31.654,32.872,33.977,34.871,35.581,35.877,35.758,35.876,36.469,37.27,38.249,39.481,40.868,42.452,44.041,45.499,46.996,48.733,50.794,53.078,55.532,58.316,61.378,64.507,68.017,71.682,75.306,79.256,83.266,87.098,91.183,94.636,97.441,101.029,105.528,110.58,115.197,118.895,122.059,125.362,129.145,132.993,136.484,139.463,142.097,144.751,147.292,149.85,152.548,154.276,155.157,156.107,156.404,156.458,157.242,157.781,158.444,160.011,162.047,164.313,165.838,167.428,169.782,172.071,172.446,170.463,166.569,161.72,158.611,157.827,158.513,159.81,160.955,161.64,162.083,162.441,162.999,163.713,164.343,164.826,165.297,165.613,165.749,165.755,165.492,165.025
5.011,4.957,4.94,4.988,5.024,5.043,5.082,5.178,5.386,5.676,5.961,6.141,6.282,6.503,6.713,6.862,7.009,7.19,7.414,7.619,7.803,8.049,8.403,8.803,9.104,9.338,9.552,9.809,10.181,10.554,10.872,11.193,11.511,11.959,12.663,13.533,14.401,15.013,15.326,15.642,16.14,16.672,16.948,16.983,17.084,17.365,17.64,17.91,18.188,18.355,18.535,18.743,19.076,19.526,20.056,20.759,21.459,22.134,22.848,23.642,24.48,25.659,26.877,27.575,28.485,29.809,31.108,32.325,33.408,34.27,34.807,34.854,34.85,35.229,35.885,36.682,37.65,38.867,40.238,41.803,43.373,44.815,46.297,48.014,50.05,52.307,54.733,57.483,60.509,63.602,67.07,70.693,74.278,78.183,82.15,85.941,89.981,93.401,96.181,99.739,104.194,109.195,113.77,117.44,120.582,123.862,127.618,131.437,134.907,137.869,140.494,143.136,145.667,148.219,150.91,152.639,153.532,154.493,154.808,154.881,155.677,156.233,156.911,158.482,160.52,162.787,164.321,165.919,168.274,170.563,170.957,169.012,165.171,160.382,157.318,156.559,157.257,158.563,159.72,160.418,160.875,161.249,161.819,162.546,163.189,163.686,164.171,164.501,164.654,164.677,164.432
4.62,4.662,4.621,4.615,4.67,4.714,4.74,4.786,4.893,5.105,5.391,5.659,5.819,5.948,6.165,6.378,6.534,6.678,6.843,7.047,7.251,7.465,7.739,8.102,8.473,8.743,8.941,9.17,9.471,9.834,10.172,10.449,10.718,11.072,11.595,12.303,13.163,14.014,14.614,14.924,15.23,15.709,16.209,16.465,16.503,16.616,16.913,17.204,17.488,17.777,17.953,18.139,18.354,18.69,19.136,19.654,20.345,21.037,21.703,22.406,23.19,24.014,25.171,26.365,27.049,27.944,29.25,30.545,31.739,32.791,33.477,33.757,33.919,34.181,34.624,35.274,36.062,37.019,38.221,39.574,41.118,42.669,44.093,45.557,47.252,49.264,51.492,53.886,56.602,59.589,62.642,66.068,69.647,73.188,77.047,80.966,84.713,88.708,92.092,94.848,98.37,102.778,107.728,112.26,115.897,119.014,122.269,125.995,129.785,133.232,136.177,138.787,141.417,143.941,146.486,149.167,150.898,151.804,152.775,153.108,153.202,154.012,154.584,155.276,156.854,158.894,161.162,162.704,164.308,166.662,168.954,169.368,167.462,163.677,158.953,155.935,155.202,155.915,157.23,158.398,159.111,159.582,159.97,160.554,161.294,161.952,162.464,162.963,163.309,163.478,163.519
