Location,Sex,year,age,px
Colombia,Male,1987,36,0.99473863
Colombia,Male,1987,37,0.99466116
Colombia,Male,1987,38,0.99465197
Colombia,Male,1987,39,0.99468981
Colombia,Male,1987,40,0.99473397
Colombia,Male,1987,41,0.99472729
Colombia,Male,1987,42,0.99462793
Colombia,Male,1987,43,0.99440858
Colombia,Male,1987,44,0.9940597
Colombia,Male,1987,45,0.99360295
Colombia,Male,1987,46,0.99307198
Colombia,Male,1987,47,0.99251846
Colombia,Male,1987,48,0.9919862
Colombia,Male,1987,49,0.99148391
Colombia,Male,1987,50,0.99099609
Colombia,Male,1987,51,0.99046641
Colombia,Male,1987,52,0.9898357
Colombia,Male,1987,53,0.98905941
Colombia,Male,1987,54,0.98810643
Colombia,Male,1987,55,0.98699381
Colombia,Male,1987,56,0.98575871
Colombia,Male,1987,57,0.98445732
Colombia,Male,1987,58,0.98314577
Colombia,Male,1987,59,0.98182478
Colombia,Male,1987,60,0.98046437
Colombia,Male,1987,61,0.97897965
Colombia,Male,1987,62,0.97726935
Colombia,Male,1987,63,0.97526767
Colombia,Male,1987,64,0.9729275
Colombia,Male,1987,65,0.97028509
Colombia,Male,1987,66,0.96742278
Colombia,Male,1987,67,0.96443634
Colombia,Male,1987,68,0.96142546
Colombia,Male,1987,69,0.9583847
Colombia,Male,1987,70,0.95524432
Colombia,Male,1987,71,0.9518507
Colombia,Male,1987,72,0.94800078
Colombia,Male,1987,73,0.94356241
Colombia,Male,1987,74,0.93843756
Colombia,Male,1987,75,0.93264989
Colombia,Male,1987,76,0.92632085
Colombia,Male,1987,77,0.91958994
Colombia,Male,1987,78,0.91261568
Colombia,Male,1987,79,0.90545492
Colombia,Male,1987,80,0.89807603
Colombia,Male,1987,81,0.89036925
Colombia,Male,1987,82,0.88215685
Colombia,Male,1987,83,0.87330161
Colombia,Male,1987,84,0.86371631
Colombia,Male,1987,85,0.85339894
Colombia,Male,1987,86,0.84242798
Colombia,Male,1987,87,0.83089035
Colombia,Male,1987,88,0.81887117
Colombia,Male,1987,89,0.80642283
Colombia,Male,1987,90,0.79355913
Colombia,Male,1987,91,0.78028145
Colombia,Male,1987,92,0.76657778
Colombia,Male,1987,93,0.75245538
Colombia,Male,1987,94,0.73795036
Colombia,Male,1987,95,0.72294433
Colombia,Male,1987,96,0.70787017
Colombia,Male,1987,97,0.69261478
Colombia,Male,1987,98,0.67723836
Colombia,Male,1987,99,0.66180509
Colombia,Male,1987,100,0
Colombia,Male,1988,0,0.9653233
Colombia,Male,1988,1,0.99682043
Colombia,Male,1988,2,0.9976668
Colombia,Male,1988,3,0.99827029
Colombia,Male,1988,4,0.99869818
Colombia,Male,1988,5,0.99900733
Colombia,Male,1988,6,0.99922231
Colombia,Male,1988,7,0.99935985
Colombia,Male,1988,8,0.99943664
Colombia,Male,1988,9,0.99946921
Colombia,Male,1988,10,0.99947432
Colombia,Male,1988,11,0.99943932
Colombia,Male,1988,12,0.99935658
Colombia,Male,1988,13,0.99920707
Colombia,Male,1988,14,0.9989689
Colombia,Male,1988,15,0.99862052
Colombia,Male,1988,16,0.99815474
Colombia,Male,1988,17,0.99759708
Colombia,Male,1988,18,0.9969958
Colombia,Male,1988,19,0.99643182
Colombia,Male,1988,20,0.99596385
Colombia,Male,1988,21,0.99561347
Colombia,Male,1988,22,0.99537125
Colombia,Male,1988,23,0.99519872
Colombia,Male,1988,24,0.99506982
Colombia,Male,1988,25,0.99497693
Colombia,Male,1988,26,0.99492308
Colombia,Male,1988,27,0.99491527
Colombia,Male,1988,28,0.99494725
Colombia,Male,1988,29,0.99500325
Colombia,Male,1988,30,0.99505735
Colombia,Male,1988,31,0.99508014
Colombia,Male,1988,32,0.99505549
Colombia,Male,1988,33,0.99497699
Colombia,Male,1988,34,0.99485686
Colombia,Male,1988,35,0.99472292
Colombia,Male,1988,36,0.9946057
Colombia,Male,1988,37,0.99453682
Colombia,Male,1988,38,0.99452475
Colombia,Male,1988,39,0.99455261
Colombia,Male,1988,40,0.99458635
Colombia,Male,1988,41,0.99457726
Colombia,Male,1988,42,0.99448874
Colombia,Male,1988,43,0.99429642
Colombia,Male,1988,44,0.99399038
Colombia,Male,1988,45,0.99358389
Colombia,Male,1988,46,0.99309832
Colombia,Male,1988,47,0.99256866
Colombia,Male,1988,48,0.99202706
Colombia,Male,1988,49,0.99148553
Colombia,Male,1988,50,0.99094138
Colombia,Male,1988,51,0.99036459
Colombia,Male,1988,52,0.98972038
Colombia,Male,1988,53,0.98897845
Colombia,Male,1988,54,0.98811487
Colombia,Male,1988,55,0.98712757
Colombia,Male,1988,56,0.98602188
Colombia,Male,1988,57,0.98481178
Colombia,Male,1988,58,0.98351105
Colombia,Male,1988,59,0.98211706
Colombia,Male,1988,60,0.98062022
Colombia,Male,1988,61,0.97899489
Colombia,Male,1988,62,0.97721012
Colombia,Male,1988,63,0.9752402
Colombia,Male,1988,64,0.97306188
Colombia,Male,1988,65,0.97066993
Colombia,Male,1988,66,0.9680692
Colombia,Male,1988,67,0.96526668
Colombia,Male,1988,68,0.96226719
Colombia,Male,1988,69,0.95904663
Colombia,Male,1988,70,0.95556298
Colombia,Male,1988,71,0.95175545
Colombia,Male,1988,72,0.94755418
Colombia,Male,1988,73,0.94291561
Colombia,Male,1988,74,0.93780756
Colombia,Male,1988,75,0.93223176
Colombia,Male,1988,76,0.92622069
Colombia,Male,1988,77,0.91981054
Colombia,Male,1988,78,0.91304232
Colombia,Male,1988,79,0.90592163
Colombia,Male,1988,80,0.89842195
Colombia,Male,1988,81,0.89048879
Colombia,Male,1988,82,0.88204382
Colombia,Male,1988,83,0.87302346
Colombia,Male,1988,84,0.86338377
Colombia,Male,1988,85,0.85311615
Colombia,Male,1988,86,0.84224426
Colombia,Male,1988,87,0.83080004
Colombia,Male,1988,88,0.81881894
Colombia,Male,1988,89,0.80633237
Colombia,Male,1988,90,0.79336782
Colombia,Male,1988,91,0.77995317
Colombia,Male,1988,92,0.76611593
Colombia,Male,1988,93,0.75189094
Colombia,Male,1988,94,0.73732179
Colombia,Male,1988,95,0.72240592
Colombia,Male,1988,96,0.70728655
Colombia,Male,1988,97,0.6919901
Colombia,Male,1988,98,0.67657812
Colombia,Male,1988,99,0.66111536
Colombia,Male,1988,100,0
Colombia,Male,1989,0,0.96661436
Colombia,Male,1989,1,0.9969156
Colombia,Male,1989,2,0.99778125
Colombia,Male,1989,3,0.99839093
Colombia,Male,1989,4,0.9988137
Colombia,Male,1989,5,0.9991126
Colombia,Male,1989,6,0.9993148
Colombia,Male,1989,7,0.99943832
Colombia,Male,1989,8,0.99950117
Colombia,Male,1989,9,0.99952138
Colombia,Male,1989,10,0.99951717
Colombia,Male,1989,11,0.99947322
Colombia,Male,1989,12,0.99937982
Colombia,Male,1989,13,0.99921544
Colombia,Male,1989,14,0.99895333
Colombia,Male,1989,15,0.99856452
Colombia,Male,1989,16,0.99803763
Colombia,Male,1989,17,0.99740499
Colombia,Male,1989,18,0.99673615
Colombia,Male,1989,19,0.99613912
Colombia,Male,1989,20,0.99567996
Colombia,Male,1989,21,0.9953694
Colombia,Male,1989,22,0.99517872
Colombia,Male,1989,23,0.99505332
Colombia,Male,1989,24,0.99496162
Colombia,Male,1989,25,0.99489179
Colombia,Male,1989,26,0.99484731
Colombia,Male,1989,27,0.99483853
Colombia,Male,1989,28,0.99486392
Colombia,Male,1989,29,0.99491349
Colombia,Male,1989,30,0.99496688
Colombia,Male,1989,31,0.99499936
Colombia,Male,1989,32,0.99499622
Colombia,Male,1989,33,0.99495041
Colombia,Male,1989,34,0.99486946
Colombia,Male,1989,35,0.99477231
Colombia,Male,1989,36,0.99467970000000006
Colombia,Male,1989,37,0.99461338
Colombia,Male,1989,38,0.99458069
Colombia,Male,1989,39,0.99457358
Colombia,Male,1989,40,0.99457263
Colombia,Male,1989,41,0.99454764
Colombia,Male,1989,42,0.99447342
Colombia,Male,1989,43,0.99433035
Colombia,Male,1989,44,0.99410646
Colombia,Male,1989,45,0.99380113
Colombia,Male,1989,46,0.99341806
Colombia,Male,1989,47,0.99296819
Colombia,Male,1989,48,0.99246342
Colombia,Male,1989,49,0.99191354
Colombia,Male,1989,50,0.99132711
Colombia,Male,1989,51,0.99070895
Colombia,Male,1989,52,0.99006051
Colombia,Male,1989,53,0.98937187
Colombia,Male,1989,54,0.98862319
Colombia,Male,1989,55,0.98777722
Colombia,Male,1989,56,0.9867919
Colombia,Male,1989,57,0.98562854
Colombia,Male,1989,58,0.98425246
Colombia,Male,1989,59,0.98266001
Colombia,Male,1989,60,0.98086841
Colombia,Male,1989,61,0.97893901
Colombia,Male,1989,62,0.97695913
Colombia,Male,1989,63,0.97498146
Colombia,Male,1989,64,0.97302819
Colombia,Male,1989,65,0.9710241
Colombia,Male,1989,66,0.9688505
Colombia,Male,1989,67,0.96638359
Colombia,Male,1989,68,0.96349378
Colombia,Male,1989,69,0.96012464
Colombia,Male,1989,70,0.95625704
Colombia,Male,1989,71,0.95194603
Colombia,Male,1989,72,0.94730636
Colombia,Male,1989,73,0.94242437
Colombia,Male,1989,74,0.93736302
Colombia,Male,1989,75,0.93208493
Colombia,Male,1989,76,0.9264853
Colombia,Male,1989,77,0.92045111
Colombia,Male,1989,78,0.91386154
Colombia,Male,1989,79,0.90665918
Colombia,Male,1989,80,0.89883636
Colombia,Male,1989,81,0.89042877
Colombia,Male,1989,82,0.88151552
Colombia,Male,1989,83,0.87214816
Colombia,Male,1989,84,0.86234927
Colombia,Male,1989,85,0.85209793
Colombia,Male,1989,86,0.84132567
Colombia,Male,1989,87,0.82997222
Colombia,Male,1989,88,0.81798883
Colombia,Male,1989,89,0.80536715
Colombia,Male,1989,90,0.7921514
Colombia,Male,1989,91,0.77840953
Colombia,Male,1989,92,0.76423466
Colombia,Male,1989,93,0.74971529
Colombia,Male,1989,94,0.73492496
Colombia,Male,1989,95,0.72008275
Colombia,Male,1989,96,0.70480395
Colombia,Male,1989,97,0.68935931
Colombia,Male,1989,98,0.67381372
Colombia,Male,1989,99,0.65823391
Colombia,Male,1989,100,0
Colombia,Male,1990,0,0.96777051
Colombia,Male,1990,1,0.99705876
Colombia,Male,1990,2,0.99788177
Colombia,Male,1990,3,0.99846242
Colombia,Male,1990,4,0.99886565
Colombia,Male,1990,5,0.99915122
Colombia,Male,1990,6,0.99934467
Colombia,Male,1990,7,0.99946278
Colombia,Male,1990,8,0.99952232
Colombia,Male,1990,9,0.99954008
Colombia,Male,1990,10,0.99953304
Colombia,Male,1990,11,0.99948491
Colombia,Male,1990,12,0.99938377
Colombia,Male,1990,13,0.999203
Colombia,Male,1990,14,0.99890885
Colombia,Male,1990,15,0.99846409
Colombia,Male,1990,16,0.99785207
Colombia,Male,1990,17,0.9971117
Colombia,Male,1990,18,0.99633107
Colombia,Male,1990,19,0.99564957
Colombia,Male,1990,20,0.99515207
Colombia,Male,1990,21,0.99484814
Colombia,Male,1990,22,0.99469477
Colombia,Male,1990,23,0.99461578
Colombia,Male,1990,24,0.99456591
Colombia,Male,1990,25,0.99452799
Colombia,Male,1990,26,0.99450582
Colombia,Male,1990,27,0.9945128
Colombia,Male,1990,28,0.99455067
Colombia,Male,1990,29,0.99461238
Colombia,Male,1990,30,0.99467935
Colombia,Male,1990,31,0.99472804
Colombia,Male,1990,32,0.99474378
Colombia,Male,1990,33,0.994719
Colombia,Male,1990,34,0.99465937
Colombia,Male,1990,35,0.9945803
Colombia,Male,1990,36,0.99449954
Colombia,Male,1990,37,0.99443655
Colombia,Male,1990,38,0.99440056
Colombia,Male,1990,39,0.99438961
Colombia,Male,1990,40,0.99439221
Colombia,Male,1990,41,0.99438751
Colombia,Male,1990,42,0.99435448
Colombia,Male,1990,43,0.99427204
Colombia,Male,1990,44,0.99412128
Colombia,Male,1990,45,0.99388624
Colombia,Male,1990,46,0.99355492
Colombia,Male,1990,47,0.99312178
Colombia,Male,1990,48,0.99258799
Colombia,Male,1990,49,0.99196882
Colombia,Male,1990,50,0.99129032
Colombia,Male,1990,51,0.99059767
Colombia,Male,1990,52,0.98993496
Colombia,Male,1990,53,0.98931483
Colombia,Male,1990,54,0.9887189
Colombia,Male,1990,55,0.98806576
Colombia,Male,1990,56,0.98725876
Colombia,Male,1990,57,0.98620313
Colombia,Male,1990,58,0.98481192
Colombia,Male,1990,59,0.98307705
Colombia,Male,1990,60,0.98104025
Colombia,Male,1990,61,0.97885911
Colombia,Male,1990,62,0.97675835
Colombia,Male,1990,63,0.97487501
Colombia,Male,1990,64,0.97326466
Colombia,Male,1990,65,0.97174332
Colombia,Male,1990,66,0.97003166
Colombia,Male,1990,67,0.9678588
Colombia,Male,1990,68,0.9649494
Colombia,Male,1990,69,0.96122451
Colombia,Male,1990,70,0.95671488
Colombia,Male,1990,71,0.95166306
Colombia,Male,1990,72,0.94649563
Colombia,Male,1990,73,0.94151616
Colombia,Male,1990,74,0.93691046
Colombia,Male,1990,75,0.93250183
Colombia,Male,1990,76,0.92788105
Colombia,Male,1990,77,0.92265269
Colombia,Male,1990,78,0.91641723
Colombia,Male,1990,79,0.90902479
Colombia,Male,1990,80,0.90052284
Colombia,Male,1990,81,0.89113849
Colombia,Male,1990,82,0.88129393
Colombia,Male,1990,83,0.87129919
Colombia,Male,1990,84,0.86132469
Colombia,Male,1990,85,0.85131439
Colombia,Male,1990,86,0.84097528
Colombia,Male,1990,87,0.83003021
Colombia,Male,1990,88,0.81823706
Colombia,Male,1990,89,0.80550315
Colombia,Male,1990,90,0.79192824
Colombia,Male,1990,91,0.77768547
Colombia,Male,1990,92,0.76302695
Colombia,Male,1990,93,0.74815839
Colombia,Male,1990,94,0.73318969
Colombia,Male,1990,95,0.71853412
Colombia,Male,1990,96,0.7030683
Colombia,Male,1990,97,0.68743796
Colombia,Male,1990,98,0.67170934
Colombia,Male,1990,99,0.6559511
Colombia,Male,1990,100,0
Colombia,Male,1991,0,0.96882693
Colombia,Male,1991,1,0.99715829
Colombia,Male,1991,2,0.99795987
Colombia,Male,1991,3,0.99852241
Colombia,Male,1991,4,0.99891128
Colombia,Male,1991,5,0.99918596
Colombia,Male,1991,6,0.99937129
Colombia,Male,1991,7,0.99948325
Colombia,Male,1991,8,0.99953798
Colombia,Male,1991,9,0.99955159
Colombia,Male,1991,10,0.99954025
Colombia,Male,1991,11,0.99948699
Colombia,Male,1991,12,0.9993781
Colombia,Male,1991,13,0.99918395
Colombia,Male,1991,14,0.99886624
Colombia,Male,1991,15,0.99838188
Colombia,Male,1991,16,0.99771084
Colombia,Male,1991,17,0.99689626
Colombia,Male,1991,18,0.99604032
Colombia,Male,1991,19,0.99530382
Colombia,Male,1991,20,0.99478181
Colombia,Male,1991,21,0.99448293
Colombia,Male,1991,22,0.99435317
Colombia,Male,1991,23,0.99430377
Colombia,Male,1991,24,0.99428414
Colombia,Male,1991,25,0.99427433
Colombia,Male,1991,26,0.99427988
Colombia,Male,1991,27,0.99431558
Colombia,Male,1991,28,0.99438226
Colombia,Male,1991,29,0.99447147
Colombia,Male,1991,30,0.99456099
Colombia,Male,1991,31,0.99462438
Colombia,Male,1991,32,0.9946453
Colombia,Male,1991,33,0.99461443
Colombia,Male,1991,34,0.99453841
Colombia,Male,1991,35,0.99443347
Colombia,Male,1991,36,0.99432136
Colombia,Male,1991,37,0.9942276
Colombia,Male,1991,38,0.99416799
Colombia,Male,1991,39,0.99414911
Colombia,Male,1991,40,0.99416458
Colombia,Male,1991,41,0.99419834
Colombia,Male,1991,42,0.99422869
Colombia,Male,1991,43,0.99423004
Colombia,Male,1991,44,0.99417478
Colombia,Male,1991,45,0.99403132
Colombia,Male,1991,46,0.99377179
Colombia,Male,1991,47,0.99337109
Colombia,Male,1991,48,0.99281878
Colombia,Male,1991,49,0.99213033
Colombia,Male,1991,50,0.99134904
Colombia,Male,1991,51,0.99056134
Colombia,Male,1991,52,0.98985149
Colombia,Male,1991,53,0.98926415
Colombia,Male,1991,54,0.98878124
Colombia,Male,1991,55,0.98828822
Colombia,Male,1991,56,0.98764432
Colombia,Male,1991,57,0.98669749
Colombia,Male,1991,58,0.98532209
Colombia,Male,1991,59,0.98349096
Colombia,Male,1991,60,0.98126129
Colombia,Male,1991,61,0.97886617
Colombia,Male,1991,62,0.97661745
Colombia,Male,1991,63,0.97473687
Colombia,Male,1991,64,0.97330009
Colombia,Male,1991,65,0.97205911
Colombia,Male,1991,66,0.97064531
Colombia,Male,1991,67,0.96866756
Colombia,Male,1991,68,0.96576933
Colombia,Male,1991,69,0.96183616
Colombia,Male,1991,70,0.95691629
Colombia,Male,1991,71,0.95138956
Colombia,Male,1991,72,0.94584892
Colombia,Male,1991,73,0.94076158
Colombia,Male,1991,74,0.93638729
Colombia,Male,1991,75,0.93244282
Colombia,Male,1991,76,0.928358
Colombia,Male,1991,77,0.92351852
Colombia,Male,1991,78,0.91735507
Colombia,Male,1991,79,0.90966584
Colombia,Male,1991,80,0.90051205
Colombia,Male,1991,81,0.89029588
Colombia,Male,1991,82,0.87964775
Colombia,Male,1991,83,0.86905052
Colombia,Male,1991,84,0.8587907
Colombia,Male,1991,85,0.848747
Colombia,Male,1991,86,0.83850972
Colombia,Male,1991,87,0.82763967
Colombia,Male,1991,88,0.81575099
Colombia,Male,1991,89,0.8027219
Colombia,Male,1991,90,0.78866494
Colombia,Male,1991,91,0.77385691
Colombia,Male,1991,92,0.75866486
Colombia,Male,1991,93,0.74336076
Colombia,Male,1991,94,0.72809952
Colombia,Male,1991,95,0.71327951
Colombia,Male,1991,96,0.69751329
Colombia,Male,1991,97,0.68160286
Colombia,Male,1991,98,0.66561845
Colombia,Male,1991,99,0.64963173
Colombia,Male,1991,100,0
Colombia,Male,1992,0,0.96986173
Colombia,Male,1992,1,0.99728943
Colombia,Male,1992,2,0.99805114
Colombia,Male,1992,3,0.99858666
Colombia,Male,1992,4,0.99895697
Colombia,Male,1992,5,0.99921844
Colombia,Male,1992,6,0.9993945
Colombia,Male,1992,7,0.9995001
Colombia,Male,1992,8,0.99955037
Colombia,Male,1992,9,0.99956048
Colombia,Male,1992,10,0.99954561
Colombia,Male,1992,11,0.99948842
Colombia,Male,1992,12,0.99937405
Colombia,Male,1992,13,0.99916999
Colombia,Male,1992,14,0.99883399
Colombia,Male,1992,15,0.99831828
Colombia,Male,1992,16,0.99759809
Colombia,Male,1992,17,0.99671602
Colombia,Male,1992,18,0.99578075
Colombia,Male,1992,19,0.99497085
Colombia,Male,1992,20,0.99440024
Colombia,Male,1992,21,0.99408798
Colombia,Male,1992,22,0.99397896
Colombia,Male,1992,23,0.99397462
Colombia,Male,1992,24,0.99401163
Colombia,Male,1992,25,0.99405974
Colombia,Male,1992,26,0.99411524
Colombia,Male,1992,27,0.99418423
Colombia,Male,1992,28,0.99426466
Colombia,Male,1992,29,0.99434898
Colombia,Male,1992,30,0.99442024
Colombia,Male,1992,31,0.99445957
Colombia,Male,1992,32,0.99445677
Colombia,Male,1992,33,0.99440805
Colombia,Male,1992,34,0.99432374
Colombia,Male,1992,35,0.99422231
Colombia,Male,1992,36,0.99412606
Colombia,Male,1992,37,0.99405904
Colombia,Male,1992,38,0.9940335
Colombia,Male,1992,39,0.99405068
Colombia,Male,1992,40,0.99409872
Colombia,Male,1992,41,0.99415639
Colombia,Male,1992,42,0.99419965
Colombia,Male,1992,43,0.9942033
Colombia,Male,1992,44,0.99414256
Colombia,Male,1992,45,0.99399197
Colombia,Male,1992,46,0.99373003
Colombia,Male,1992,47,0.99333849
Colombia,Male,1992,48,0.99281184
Colombia,Male,1992,49,0.99216467
Colombia,Male,1992,50,0.99143489
Colombia,Male,1992,51,0.9906955
Colombia,Male,1992,52,0.990016
Colombia,Male,1992,53,0.98943183
Colombia,Male,1992,54,0.98892183
Colombia,Male,1992,55,0.98838146
Colombia,Male,1992,56,0.98768309
Colombia,Male,1992,57,0.98668973
Colombia,Male,1992,58,0.98529152
Colombia,Male,1992,59,0.98346944
Colombia,Male,1992,60,0.98128606
Colombia,Male,1992,61,0.97896574
Colombia,Male,1992,62,0.9768007
Colombia,Male,1992,63,0.97499133
Colombia,Male,1992,64,0.97359277
Colombia,Male,1992,65,0.97235245
Colombia,Male,1992,66,0.97090425
Colombia,Male,1992,67,0.96886316
Colombia,Male,1992,68,0.96587808
Colombia,Male,1992,69,0.96183641
Colombia,Male,1992,70,0.95678978
Colombia,Male,1992,71,0.95112476
Colombia,Male,1992,72,0.94544753
Colombia,Male,1992,73,0.94023869
Colombia,Male,1992,74,0.93576932
Colombia,Male,1992,75,0.93175678
Colombia,Male,1992,76,0.92762316
Colombia,Male,1992,77,0.92274369999999994
Colombia,Male,1992,78,0.91653653
Colombia,Male,1992,79,0.90879143
Colombia,Male,1992,80,0.8995635
Colombia,Male,1992,81,0.88925114
Colombia,Male,1992,82,0.87848321
Colombia,Male,1992,83,0.86774068
Colombia,Male,1992,84,0.85730924
Colombia,Male,1992,85,0.8470689
Colombia,Male,1992,86,0.83661231
Colombia,Male,1992,87,0.82550473
Colombia,Male,1992,88,0.81336708
Colombia,Male,1992,89,0.80008617
Colombia,Male,1992,90,0.7857859
Colombia,Male,1992,91,0.77075206
Colombia,Male,1992,92,0.75535652
Colombia,Male,1992,93,0.73986792
Colombia,Male,1992,94,0.72442709
Colombia,Male,1992,95,0.70933967
Colombia,Male,1992,96,0.69337373
Colombia,Male,1992,97,0.67727871
Colombia,Male,1992,98,0.66112688
Colombia,Male,1992,99,0.64499162
Colombia,Male,1992,100,0
Colombia,Male,1993,0,0.97084014
Colombia,Male,1993,1,0.99739913
Colombia,Male,1993,2,0.99813399
Colombia,Male,1993,3,0.99864736
Colombia,Male,1993,4,0.99900181
Colombia,Male,1993,5,0.99925245
Colombia,Male,1993,6,0.99942168
Colombia,Male,1993,7,0.99952373
Colombia,Male,1993,8,0.99957279
Colombia,Male,1993,9,0.99958301
Colombia,Male,1993,10,0.99956871
Colombia,Male,1993,11,0.99951305
Colombia,Male,1993,12,0.99940067
Colombia,Male,1993,13,0.9991989
Colombia,Male,1993,14,0.99886349
Colombia,Male,1993,15,0.99834152
Colombia,Male,1993,16,0.99760415
Colombia,Male,1993,17,0.99669612
Colombia,Male,1993,18,0.99574094
Colombia,Male,1993,19,0.99493748
Colombia,Male,1993,20,0.99440333
Colombia,Male,1993,21,0.99414916
Colombia,Male,1993,22,0.99410192
Colombia,Male,1993,23,0.9941513
Colombia,Male,1993,24,0.99423139
Colombia,Male,1993,25,0.99430897
Colombia,Male,1993,26,0.99438149
Colombia,Male,1993,27,0.99445587
Colombia,Male,1993,28,0.99453218
Colombia,Male,1993,29,0.99460604
Colombia,Male,1993,30,0.99466453
Colombia,Male,1993,31,0.99469323
Colombia,Male,1993,32,0.99468481
Colombia,Male,1993,33,0.99463689
Colombia,Male,1993,34,0.99455929
Colombia,Male,1993,35,0.99446832
Colombia,Male,1993,36,0.9943836
Colombia,Male,1993,37,0.99432579
Colombia,Male,1993,38,0.99430424
Colombia,Male,1993,39,0.99431858
Colombia,Male,1993,40,0.99435638
Colombia,Male,1993,41,0.99439751
Colombia,Male,1993,42,0.99442003
Colombia,Male,1993,43,0.9944025
Colombia,Male,1993,44,0.99432415
Colombia,Male,1993,45,0.99416518
Colombia,Male,1993,46,0.99390918
Colombia,Male,1993,47,0.99354133
Colombia,Male,1993,48,0.99305935
Colombia,Male,1993,49,0.99247304
Colombia,Male,1993,50,0.99181254
Colombia,Male,1993,51,0.99113274
Colombia,Male,1993,52,0.99048111
Colombia,Male,1993,53,0.98988656
Colombia,Male,1993,54,0.98932712
Colombia,Male,1993,55,0.98872328
Colombia,Male,1993,56,0.98797464
Colombia,Male,1993,57,0.98696377
Colombia,Male,1993,58,0.98560731
Colombia,Male,1993,59,0.98388322
Colombia,Male,1993,60,0.98184591
Colombia,Male,1993,61,0.97967876
Colombia,Male,1993,62,0.97759825
Colombia,Male,1993,63,0.97577332
Colombia,Male,1993,64,0.97423891
Colombia,Male,1993,65,0.97280035
Colombia,Male,1993,66,0.9711744
Colombia,Male,1993,67,0.96902328
Colombia,Male,1993,68,0.9660645
Colombia,Male,1993,69,0.96218709
Colombia,Male,1993,70,0.95742295
Colombia,Male,1993,71,0.95209253
Colombia,Male,1993,72,0.94663862
Colombia,Male,1993,73,0.9414486
Colombia,Male,1993,74,0.93673417
Colombia,Male,1993,75,0.93227682
Colombia,Male,1993,76,0.92766418
Colombia,Male,1993,77,0.92237085
Colombia,Male,1993,78,0.91593037
Colombia,Male,1993,79,0.90816811
Colombia,Male,1993,80,0.89910126
Colombia,Male,1993,81,0.88908139
Colombia,Male,1993,82,0.87858021
Colombia,Male,1993,83,0.86796565
Colombia,Male,1993,84,0.85746844
Colombia,Male,1993,85,0.84695541
Colombia,Male,1993,86,0.83613626
Colombia,Male,1993,87,0.82465673
Colombia,Male,1993,88,0.81220957
Colombia,Male,1993,89,0.7987382
Colombia,Male,1993,90,0.78433189
Colombia,Male,1993,91,0.76926095
Colombia,Male,1993,92,0.75384108
Colombia,Male,1993,93,0.73828092
Colombia,Male,1993,94,0.72271106
Colombia,Male,1993,95,0.70746202
Colombia,Male,1993,96,0.69135933
Colombia,Male,1993,97,0.67513676
Colombia,Male,1993,98,0.65886898
Colombia,Male,1993,99,0.64263114
Colombia,Male,1993,100,0
Colombia,Male,1994,0,0.97178646
Colombia,Male,1994,1,0.99749842
Colombia,Male,1994,2,0.99820168
Colombia,Male,1994,3,0.99869342
Colombia,Male,1994,4,0.99903413
Colombia,Male,1994,5,0.99927608
Colombia,Male,1994,6,0.99944041
Colombia,Male,1994,7,0.99954061
Colombia,Male,1994,8,0.99959011
Colombia,Male,1994,9,0.99960221
Colombia,Male,1994,10,0.99959033
Colombia,Male,1994,11,0.99953795
Colombia,Male,1994,12,0.99942919
Colombia,Male,1994,13,0.99922993
Colombia,Male,1994,14,0.99889289
Colombia,Male,1994,15,0.99835995
Colombia,Male,1994,16,0.99759991
Colombia,Male,1994,17,0.99666644
Colombia,Male,1994,18,0.99570376
Colombia,Male,1994,19,0.99493359
Colombia,Male,1994,20,0.99446934
Colombia,Male,1994,21,0.9942979
Colombia,Male,1994,22,0.99432166
Colombia,Male,1994,23,0.99441482
Colombia,Male,1994,24,0.99451132
Colombia,Male,1994,25,0.99458251
Colombia,Male,1994,26,0.99463492
Colombia,Male,1994,27,0.99468572
Colombia,Male,1994,28,0.99474216
Colombia,Male,1994,29,0.99480478
Colombia,Male,1994,30,0.99486105
Colombia,Male,1994,31,0.99489526
Colombia,Male,1994,32,0.99489824
Colombia,Male,1994,33,0.99486596
Colombia,Male,1994,34,0.99480704
Colombia,Male,1994,35,0.9947364
Colombia,Male,1994,36,0.99467165
Colombia,Male,1994,37,0.99463077
Colombia,Male,1994,38,0.99461986
Colombia,Male,1994,39,0.99463522
Colombia,Male,1994,40,0.99466209
Colombia,Male,1994,41,0.99467913
Colombia,Male,1994,42,0.99466691
Colombia,Male,1994,43,0.99460836
Colombia,Male,1994,44,0.99449092
Colombia,Male,1994,45,0.99430528
Colombia,Male,1994,46,0.99404519
Colombia,Male,1994,47,0.99370728
Colombia,Male,1994,48,0.99329315
Colombia,Male,1994,49,0.99280899
Colombia,Male,1994,50,0.99226701
Colombia,Male,1994,51,0.99168624
Colombia,Male,1994,52,0.99108074
Colombia,Male,1994,53,0.99045351
Colombia,Male,1994,54,0.98978826
Colombia,Male,1994,55,0.98904266
Colombia,Male,1994,56,0.98816339
Colombia,Male,1994,57,0.98708973
Colombia,Male,1994,58,0.98577302
Colombia,Male,1994,59,0.98420179
Colombia,Male,1994,60,0.98240488
Colombia,Male,1994,61,0.9804773
Colombia,Male,1994,62,0.97853548
Colombia,Male,1994,63,0.97665974
Colombia,Male,1994,64,0.9748694
Colombia,Male,1994,65,0.97305936
